,Values
199,0.2894815292164257
200,-0.3719570486249476
201,0.2707333749750661
202,-1.4742917289786261
203,-0.19492217361371536
204,0.3796906736724957
205,0.8038025827581748
206,-0.1246482542229354
207,2.1339813890457795
208,0.4144299377749415
209,-0.18747289447217647
210,-0.17875338720775313
211,-0.4383782736324938
212,1.1907410238615193
213,-0.05484982836947733
214,-0.37289962841556423
215,-1.0934585168424735
216,-1.659578312523994
217,-1.6468939331653716
218,-0.4429787018688739
219,-0.3970987537543637
220,0.525289871535601
221,-0.3282469758288217
222,-0.5297646232866634
223,0.3790141270450188
224,0.47622892679952206
225,2.225957108741834
226,0.17146280175955977
227,0.47776587776070495
228,0.9006156530471019
229,-1.093524520756427
230,-0.8625259387320972
231,-1.4704351755502403
232,-0.6680485513511778
233,0.03783215338697148
234,-0.5677563044841794
235,-1.0348121248153186
236,1.2558473247116826
237,-0.2660002524302446
238,0.06629765641486708
239,1.6226324435488613
240,0.19566753540806714
241,-0.08294047189584017
242,0.0002672470887860611
243,0.9287964613449202
244,0.061957364023073405
245,1.1914215482398598
246,-0.2955198347006681
247,-1.2782674559358498
248,0.624806553476248
249,2.517750839248714
250,-1.0460416594153599
251,-0.4567748966307518
252,0.30065368843682827
253,-1.3251000578141339
254,1.6842797095183544
255,1.6491708769398423
256,2.8661461593890154
257,-1.3304831840629057
258,-0.9426823279084664
259,-1.2747824403070127
260,0.1510238867673246
261,-0.34530749516687737
262,0.026477464452342406
263,-2.0344636754693592
264,0.659073493112124
265,-0.824797297360984
266,0.6322967468019071
267,0.07915023482425189
268,0.8172090765765798
269,0.6257393426730584
270,-0.30710666382208573
271,0.029723017847165144
272,-0.7854248863571018
273,-0.6540372708982091
274,0.28507715563923
275,0.8657220368061588
276,-0.6157121874281121
277,0.6586211453005044
278,-0.2214390927021828
279,0.24756166701529028
280,-0.8327691319181258
281,-2.2900134256897293
282,-1.663766155739971
283,1.4875087550357968
284,-1.0113719098841716
285,1.342601280783302
286,0.5599493416397897
287,-0.22063273514731477
288,-0.5579041959457806
289,-0.057363843746387165
290,1.9150603475218266
291,-0.5592679991743448
292,0.6092044920661465
293,3.6544182617114376
294,-1.6882193760726623
295,-0.3202441928187407
296,-0.15362910399104915
297,-0.6310895971478941
298,-0.6888856745859029
299,0.285886343735476
300,-0.11678559790419944
301,1.3372619341810372
302,1.8475267465945655
303,-1.2566139117987631
304,-0.11355134167421535
305,-0.31346145123350894
306,-0.7522853056155757
307,1.7378957478792398
308,1.3496677409143853
309,-0.5643581399348
310,-0.3831962568584645
311,-1.77714897662374
312,-1.1074005384597814
313,0.865323065956957
314,-0.38892538193884163
315,0.30909725305045693
316,-0.7570054706426775
317,-0.608175151167195
318,-0.09861144520725648
319,0.21955315961160665
320,-0.2971158249056985
321,-0.026940726054445693
322,-0.9158528111182832
323,-0.2328460133092682
324,-1.6310819944902903
325,-1.2632700459098682
326,-0.6759398453856803
327,-0.2944656379074919
328,1.4948794776273118
329,0.9278517527042395
330,-1.0180334823332722
331,0.9201639247494054
332,-0.17661083003329078
333,-1.749783177679942
334,1.2671651140745372
335,-1.140449841805641
336,0.41945094214697026
337,-1.0788707647813636
338,0.975827403746445
339,0.14130148805187587
340,-0.6200578776997737
341,2.073590678788124
342,-0.013297196421402315
343,-0.5828430136273347
344,1.3585096239691445
345,-0.2459486429400374
346,1.5395044837001246
347,0.8699476411011693
348,1.1796189166919449
349,-2.8884231630255455
350,0.33706892852650694
351,-1.9445861420552388
352,0.01871010798827119
353,-0.6637133420119362
354,0.75905014396153
355,0.13155285604835934
356,0.31897942441375565
357,1.0128599423289162
358,-1.7021588464313677
359,0.5114188004728542
360,-0.9737132518666447
361,-0.42274770505323206
362,0.9110543004798604
363,-0.8660456720945634
364,-0.7236730781397792
365,0.02673511814151694
366,0.5043562880154128
367,-0.6610221120410064
368,-1.1046956017120324
369,1.15941842096235
370,-1.3774565623252208
371,0.2870140543004531
372,-0.29741414432555613
373,-0.3902605840548404
374,0.6786996467260232
375,1.0423988921122926
376,1.212092051569546
377,0.20309588452524605
378,-0.4776927551866649
379,-0.776277061701482
380,-0.04317396475900439
381,1.23797065788919
382,-0.9010176310368109
383,-0.10388026797700937
384,-1.253001023910127
385,-0.011167585365959227
386,-1.611881193182459
387,0.8105854658267722
388,0.24245627132492012
389,-0.21237149383594756
390,-0.903940982833203
391,1.167306483461347
392,0.054633519568076286
393,2.384093297976559
394,0.3328037497470556
395,0.4517148837657992
396,0.3219683738872405
397,-0.4437488744698698
398,2.115848836150164
399,-0.1516965379182516
400,0.284450289425043
401,-2.1005977588732967
402,1.229269972916439
403,0.4284361169034944
404,0.3499397354453615
405,-0.016663730742997533
406,0.1474698202034248
407,0.41247834790851956
408,-1.4577144202779595
409,-1.3773397274961652
410,-1.223818101506747
411,-1.1054450630176176
412,-1.3476764889834771
413,-0.44500231146938785
414,0.9831100227438134
415,-1.325225971067664
416,0.5698772579474313
417,0.37307509767487124
418,2.178705781114844
419,-0.9633977088861889
420,-0.4851231830914854
421,0.16671661973561552
422,0.5857687374916054
423,1.169063153351952
424,0.6999863202596279
425,1.6291768796020962
426,0.40250158771468414
427,-0.31733117646581027
428,0.2589384574498888
429,-0.09777624933165141
430,1.4948272099786772
431,-0.17882696547283702
432,-0.4356160162699457
433,-1.0537378375612876
434,0.6158804821545282
435,-0.8041337398661704
436,-0.7936462319314103
437,0.8815095510802138
438,-0.8808283667367776
439,-1.8824642777402225
440,-1.5449240605388015
441,0.01842635200050838
442,-0.23645038944281682
443,-0.016733244160587815
444,0.06808267330100407
445,1.2917455518437724
446,-0.5791817783220649
447,1.7237138453405856
448,0.18326356308759326
449,-0.8638589029203642
450,0.22424483788982158
451,1.791694309851096
452,-0.7592272549437513
453,2.319250019966538
454,-0.693238578785688
455,0.9240584114316999
456,-0.6597061054131755
457,-1.2114244475842
458,-0.0418362419052224
459,1.0446338453204689
460,-0.5934730179414254
461,-0.3922779534263872
462,0.5368755627981316
463,-0.2133082330399501
464,-0.39238978746436526
465,-1.546042245521991
466,-0.5740957913701252
467,1.715880141102395
468,1.5180771596228326
469,0.3113569559318993
470,0.8508011009309703
471,0.5465928927593415
472,-0.4390081389432498
473,1.0256773481201813
474,0.32228952507256164
475,-0.8096598452202335
476,-0.21578807752075713
477,0.6685121497204458
478,-0.08575243873422045
479,-0.6450477573635977
480,0.2901169126735008
481,0.6485621503517712
482,0.5377113518761809
483,0.5023850731019662
484,-1.0696865221016163
485,-0.3788034921289349
486,0.9411698619575752
487,-0.3261598520016529
488,-1.0373387664206326
489,-0.009568728151952895
490,0.25919440092682483
491,0.07015943052664628
492,0.4273749830944207
493,-0.874537353550658
494,0.23235925283986927
495,0.6537802179938654
496,2.029409761479859
497,0.892456062315509
498,0.02151848547634966
499,0.38970603412850974
500,-0.9719254882021618
501,-0.4792635537193839
502,1.7837426339486497
503,-0.19456681153262076
504,0.36650586134476065
505,-0.4133576966926809
506,0.5756893200570959
507,-1.6396537211563478
508,-1.0371052849257565
509,0.8657494229286721
510,-1.0656507749350987
511,1.6365570328826111
512,0.36684470612266923
513,-0.8750623002240396
514,-1.2276797193311098
515,-0.12570332300055453
516,-0.7858492328680206
517,0.21048229662015516
518,-0.445946730371591
519,-0.7479041813421932
520,1.2921335031833878
521,-0.8930459406491769
522,-1.5240390429954802
523,-1.0363434447611215
524,0.88411001547217
525,0.23157211006197417
526,-0.8434903226702715
527,-1.0584976644499946
528,0.2616823125511736
529,1.710030734309421
530,3.1986915442843324
531,1.206865421753205
532,0.05343325328602675
533,0.5364539594653308
534,1.3543298215943136
535,1.6151535164097395
536,0.15261293383259245
537,0.30007115672301976
538,-0.01729255152640281
539,-1.5601975739017155
540,1.1329225775325251
541,-0.24269462694616692
542,0.4248603067462193
543,1.9013708180437299
544,-1.4380135184877478
545,-0.9801897971524056
546,-0.024658763826756983
547,1.1373240230952226
548,-0.3604546266740403
549,1.407927152778441
550,-1.3587450021596172
551,-1.1621577996513985
552,-0.09779708612143279
553,-2.238577672091147
554,-0.07017310265414356
555,1.9602404378192024
556,0.1383140668617705
557,0.689387834753853
558,-1.1276944084715321
559,-1.4218840285883798
560,-0.4117674384599651
561,0.220891054650835
562,1.099279129141512
563,-0.6271427767298661
564,-0.12776401357318112
565,-0.752378454776243
566,1.2438435195514455
567,-1.7168608763280389
568,-0.5339260890491189
569,-1.7517664355840719
570,0.4100519643379345
571,1.1456271179001822
572,1.2030571191515789
573,-1.3046581764943352
574,0.35768846231919
575,0.8578911634097617
576,1.6594804731325739
577,-0.7504277307716405
578,-1.674184042486791
579,0.1590575690076853
580,0.4520988486517048
581,-0.6950878184236249
582,0.09172682749783273
583,-0.15421298763627414
584,-0.8610468809299273
585,-0.6648097800134747
586,-0.6066223474800472
587,-0.7177800973485787
588,0.8303135377438783
589,-0.7326356305447685
590,1.4461432202873132
591,1.1155829241620479
592,-1.733618435917721
593,-0.36507646324110926
594,-1.3080490935453897
595,-0.6831116277079646
596,-0.3113464243308597
597,-0.9223997364824676
598,-0.1182682331452962
599,-0.4469473397190456
600,0.840944254629739
601,-0.3865291427382087
602,-0.6640615706723298
603,-0.31136442354709043
604,0.2720775270510871
605,-0.7981285098274498
606,1.7833078516032177
607,-0.17501656212205716
608,0.33374425102205707
609,-1.255653544212236
610,0.24631997789291596
611,2.1971769983120324
612,0.6032937052258166
613,0.5585471949857646
614,0.819351842928899
615,-0.27807274247653185
616,-1.0948884323517942
617,2.3155929549556733
618,-0.825811704415434
619,-1.4854626812756944
620,-0.5569541145309207
621,-2.152744731810238
622,0.7740597074148188
623,-1.8761659130100568
624,-1.1733676574157488
625,-1.6179105824642321
626,-2.4243899237482442
627,-0.5189878433965732
628,1.0589927500398466
629,1.054631145612784
630,0.5183561442130025
631,-1.486895441374803
632,0.2492601180556648
633,0.14779081478850245
634,0.7091423758623951
635,-1.8058190901631064
636,-0.4994710529977547
637,0.2825886768039387
638,-0.2589908955004737
639,-1.6220966771626304
640,1.7880457425185743
641,1.1128721847051655
642,0.11260382192487581
643,0.20759413208878835
644,0.1508470761771927
645,0.9503723595051047
646,0.9049056840948534
647,-0.8883340458284175
648,-0.5501064747182566
649,-1.7148957423553532
650,-0.06877782251911668
651,-2.1109023862129956
652,2.0448821563361226
653,-0.3815508263885788
654,-0.26581511993362444
655,0.43155515214425794
656,0.564029037010027
657,-0.4172411864440294
658,-1.2933936461607618
659,-0.9221258711986348
660,1.04875255865547
661,0.5191548813984874
662,0.8664685825322379
663,0.07755346147066725
664,2.012643894691808
665,2.050603651464164
666,0.1477465158425241
667,0.44151326491991183
668,0.24620326295800046
669,0.6373251397924694
670,-0.6405941245523953
671,-0.8292473141303356
672,-0.2850750179193441
673,1.6791289881625324
674,-0.31565338335190657
675,-0.1131602739049179
676,-0.4406531615719147
677,-0.16559921790127005
678,-0.39103289032911315
679,1.5056502951042894
680,0.6347134038163106
681,1.82900344531521
682,1.7766986191385552
683,0.34740861864156886
684,0.4621671216148939
685,0.05671926790827147
686,0.27810107493850406
687,0.019071058214682798
688,0.5533467680641571
689,-0.5368444217704113
690,0.7318686880329842
691,-0.7263716627083269
692,-0.20402015191187967
693,-0.6128929007904608
694,0.25255095115528714
695,-2.4997806870035943
696,0.5417700901919137
697,-1.4096053866902172
698,-0.1790790574516779
699,-1.7478913220851904
700,-0.950295715934991
701,-0.07684284182969886
702,0.3980266053372776
703,-0.18159400479302232
704,-0.970364854835315
705,-0.9675309119590076
706,0.15369816705013908
707,-0.321799832750138
708,0.8887301835819248
709,0.9195354589980416
710,-0.7840445776594869
711,0.229674961459249
712,0.9738148208666862
713,0.9158688676612489
714,0.6084331313185457
715,0.8761815610469755
716,2.479637602064568
717,-1.4843505869611553
718,0.6129164977986666
719,0.20526544208005285
720,0.7077968520971485
721,-0.3383708028668526
722,0.007705852921817758
723,-0.15256572435771593
724,0.7066144877830389
725,0.3287185552215562
726,0.5574853970891354
727,0.41801635264390813
728,0.0320738998903242
729,-0.04066866273396345
730,0.6474590910704736
731,-0.9064305528023017
732,0.2401215004249198
733,0.4711399401878978
734,0.281804455279729
735,-1.133187035020854
736,-0.3200153318731543
737,0.60680284367362
738,0.21165536052279735
739,-0.2965357733258264
740,-0.9409013365503425
741,-0.4438809072746415
742,0.16341461380365976
743,0.2774397672634719
744,1.3167781893127368
745,0.8182216218631758
746,-0.18919614487940903
747,0.8428744696778863
748,-0.5583696898588312
749,-0.24765870649729715
750,0.1280665132962867
751,-0.05911778385673502
752,-1.5239369918949064
753,1.9918541481215215
754,1.2587699003376798
755,-0.4902694001153176
756,0.17794029148938498
757,-0.10940784427834212
758,-0.3409300216122202
759,-0.13911918477225366
760,0.024069950798794107
761,0.2634911966031408
762,1.4196567180183681
763,-1.2104282136544249
764,0.0679121568292488
765,0.4386736227434457
766,-1.2472597825996068
767,0.39611749373021216
768,-0.14451291640921524
769,2.2581878579999834
770,-1.4079131425019706
771,1.491080563583824
772,-0.2896259456497905
773,0.42421391499852884
774,0.38704448275274705
775,0.6288863384913432
776,-0.3420881759541149
777,-0.4601160321612879
778,-1.1709093413514975
779,0.2916833951546068
780,1.3472900984492722
781,-0.7984679193790803
782,1.7563357695646695
783,-0.7587780190201681
784,-1.4950428122502093
785,-0.522232769844704
786,-0.4663077980955725
787,0.523115814768297
788,-0.6928139586556994
789,0.9295000610023676
790,-1.9990217446919096
791,-0.5890021879991759
792,-0.5496977250337955
793,2.0250509395462766
794,1.7287029092047026
795,-0.13286250349020845
796,-0.11081104159511637
797,-1.1530479661720359
798,1.1513997371472382
799,-1.7258205450404283
800,-0.27493499296519086
801,-2.6622691949059405
802,-0.1849210692302962
803,0.2667557913003982
804,-1.1402563253758393
805,-0.5730530799501607
806,0.45124045360778375
807,-0.36673857290237966
808,0.49789293385262384
809,0.5553185006290273
810,0.11238235310233854
811,0.3510080119410009
812,0.7047592062871157
813,0.16455057425709035
814,-1.5298115224462965
815,0.029984107005253266
816,-1.4071899068295033
817,0.012946888046922355
818,0.5668052118110138
819,0.1316237270222787
820,0.32197572721120904
821,-0.6901189580029635
822,1.5610234237009317
823,1.206025045242435
824,-1.1782456064263096
825,0.9868329104328443
826,-0.9703967301282286
827,0.6816559276822542
828,-1.0166460531110668
829,1.2337553055311892
830,-0.19069893037479752
831,1.7947479799510908
832,0.26379268894663005
833,-1.9429654766861177
834,0.10517737847131858
835,0.8749481371394391
836,0.06845154584799958
837,-0.32253259408493495
838,0.41935765590256674
839,-0.02233894701938261
840,0.7279641771923692
841,-0.37219610982868423
842,-1.408758090194429
843,0.7046004426781592
844,1.2478591403896544
845,-0.451866170741161
846,-0.16352810030244508
847,-0.26659957248868266
848,0.5214761805249328
849,-0.026225935464718693
850,2.1067889328811398
851,0.1623665901785994
852,0.1380374374438932
853,0.7354162716353918
854,0.3848497470427256
855,-0.3993508671215104
856,0.7857498603182904
857,0.29687032117654477
858,0.587098920495936
859,-1.7341192490837964
860,0.3112694601329574
861,0.1981280401172382
862,-0.24187915857151587
863,-2.099032069767296
864,-0.19846226998423017
865,0.9417242594766859
866,1.3518988348232566
867,-0.514063803232895
868,-0.18131775785126333
869,-1.7200213228756995
870,0.03545427240767441
871,1.2754622613159956
872,1.7637470542049176
873,0.9669976158246893
874,0.41522031380401125
875,0.02196757931760182
876,-0.009179957061747429
877,-0.555001287932046
878,-0.7496709786329256
879,-0.05407984900174679
880,-1.3541741108547534
881,0.44457866600706963
882,-0.5971082585700455
883,-2.196318434921429
884,-0.7443930794211142
885,-0.2502416201561048
886,-0.03437481376173304
887,0.4821101241875477
888,0.19390836265210154
889,-0.967530964200534
890,0.09667071606284038
891,0.20267110999425428
892,2.206421291573025
893,0.8499370603178424
894,0.953165144969404
895,0.4146882304342906
896,2.7921435061363367
897,-0.9889623983277218
898,0.4857613842326801
899,0.5920320180707099
900,-1.0917971252646785
901,1.0806647015991857
902,-0.02751670068333611
903,1.3380774820043013
904,-1.0325511065357762
905,0.5013362180223435
906,-0.39012801947953973
907,0.4132388983403516
908,-1.7496210679333648
909,-1.292940781003624
910,0.3431246647521272
911,-1.1632294884016305
912,0.2009835564289476
913,-0.2878951110546404
914,0.5327624596560987
915,1.29150330517226
916,-1.4469851350146405
917,-1.5981941054165012
918,-0.4135175212388277
919,0.00982369920411192
920,-2.269440352535364
921,-1.3643624340065934
922,0.8966756962460246
923,-0.9401001096131373
924,0.22160098143704082
925,0.16389063109191274
926,-0.16893143819579848
927,-0.5979266309158142
928,0.43142848705123626
929,1.229371718965512
930,1.8143135998406412
931,1.088294650261956
932,-1.4394507157423908
933,0.6952362764449022
934,-1.6952932727280419
935,-1.0929631619865583
936,1.1063991737553276
937,-1.1936216239921693
938,0.4701860290943574
939,-0.17068828418723325
940,0.35481870404696625
941,-0.20013272965091308
942,0.44616606250957624
943,0.7245094600930472
944,-2.034193994219237
945,-0.821553788585372
946,0.5935740633849029
947,-1.6053044345161442
948,0.32780000139414656
949,0.73440817088078
950,-1.5213101038234107
951,0.6924650616110041
952,1.2325189694554
953,1.1818655532771893
954,-0.3202237742737588
955,0.8502117099575928
956,-0.10213902663473932
957,0.7333489587674907
958,0.698316423517635
959,-1.5296634371952418
960,-0.7640303753972677
961,0.10680152723320009
962,0.3356939247434902
963,2.6688821047325377
964,-0.815266521718511
965,-0.6849345936264393
966,-0.2258204859492334
967,-1.0413239635929918
968,-0.539902523541278
969,-0.02776567213474746
970,0.0238044760236677
971,1.4188764000994236
972,0.08257727469377739
973,0.3553730406809152
974,-0.683470970622583
975,0.4839282008164721
976,-1.6935800443178017
977,0.1522330738021156
978,1.8350737774153567
979,-1.513922607541157
980,1.6703355383527918
981,0.9337360781066095
982,0.1688240427502547
983,-0.47856486305513357
984,0.684640350482503
985,0.8348075264390256
986,-0.2360916606126259
987,-0.9453863307318634
988,-1.8463812636969943
989,1.0411064350470614
990,0.6826558537193336
991,-1.9993540487029047
992,-1.1574302540825927
993,-0.9210898182458988
994,1.8514789253934645
995,-0.27420842802679485
996,-0.4650563717474216
997,-0.7418938352898709
998,0.709923932182288
999,1.19625421172122
1000,0.29242401628036996
1001,-0.04233399120344217
1002,-0.3334750369990862
1003,0.9530868409754665
1004,-0.1627145380226534
1005,-0.4608377323933364
1006,0.22117209400333135
1007,-0.8588945644933342
1008,-0.29837703698438534
1009,-1.9456654532810895
1010,0.3263885646051825
1011,-1.218872600652086
1012,-1.2963526596486088
1013,0.7496139542665075
1014,-0.24047786164767654
1015,-0.545286774696188
1016,0.8318991091920542
1017,-0.5190516617732464
1018,0.9916230134824833
1019,-0.4983792911512572
1020,-1.0194613941754278
1021,-0.9362304471597374
1022,0.56275146825304
1023,-0.14596655691928517
1024,-0.22428298321344844
1025,-0.23881343665355637
1026,-0.17646975580419272
1027,-0.23077419715978859
1028,0.44465530870591896
1029,0.8570280911259606
1030,-1.181904588276302
1031,1.7658307238426425
1032,2.0070349005013948
1033,-0.543482506570473
1034,-0.7738342366528337
1035,-2.104408059100171
1036,-0.4122573351436702
1037,1.199828408155338
1038,-0.734287976494031
1039,1.112957164011989
1040,1.4455682210109733
1041,-1.0087517715912546
1042,0.09349439829755525
1043,-1.5589811408091863
1044,-0.6130448828075208
1045,1.1168802481733469
1046,-1.4905092973731802
1047,-0.22123203315495796
1048,-0.42493838804310574
1049,-0.37736842999862674
1050,-0.9085853668168942
1051,-1.8845771182792879
1052,0.2387092311343645
1053,0.13085629503315474
1054,-0.9914643861499902
1055,-0.6414516183160804
1056,0.17371984395739024
1057,0.21857764187776593
1058,0.6048617571490779
1059,-1.378178945367668
1060,-1.401307659610636
1061,2.9803214479036915
1062,-1.578300009026227
1063,-1.4314439742842464
1064,0.14589878725185046
1065,-0.16435149731728252
1066,0.3882506940187492
1067,-0.6894741287090154
1068,-0.13539604254760168
1069,-1.5615660454444769
1070,-0.4188465175266679
1071,-1.361175655611103
1072,-1.513001713576443
1073,1.1474178905041403
1074,-1.01169650812441
1075,-1.486216713018888
1076,-0.8730822504266971
1077,1.669994479872837
1078,0.22042388877862729
1079,-1.1382497020990332
1080,-0.9469418912507337
1081,0.440258318101033
1082,0.10532902548085188
1083,0.3080821819839177
1084,1.132491903485954
1085,-0.6054274956363848
1086,0.10707162822787972
1087,-0.14462734917917208
1088,1.7461712321128346
1089,0.6341313170075729
1090,-1.6770577285382111
1091,0.5837638886387113
1092,-1.3142214435285817
1093,-0.7532461752499976
1094,-0.7214549028877514
1095,0.8924788739014929
1096,-0.26262005331517824
1097,2.298228655604275
1098,0.13719594166260632
1099,2.0951317145907042
1100,1.0081236767439792
1101,-0.09478729153734801
1102,0.005088885547165632
1103,0.5374944247561204
1104,-1.0422275499517732
1105,-0.14934560948319398
1106,0.8705325659945103
1107,0.9279527427646506
1108,0.20385832426133316
1109,0.2509122108309795
1110,0.6652782532564191
1111,-0.4425131355154268
1112,-1.3693360794998009
1113,0.5075214939411725
1114,-0.6567115986679131
1115,1.4419025247215933
1116,0.07390544038022374
1117,-0.0013521895876307613
1118,0.6488553572660256
1119,-0.829704719979045
1120,0.3232177218788059
1121,-1.4012920596740548
1122,0.18054999616272202
1123,-0.3327617421793323
1124,-0.006787488223486866
1125,-0.9990648708921359
1126,0.5306323341677012
1127,-0.33498914754468345
1128,-0.5600880150776825
1129,0.5593128370660339
1130,0.6500086018363163
1131,-0.03625621891000149
1132,-0.21538780539823074
1133,-1.5299515982759124
1134,-0.48682534121839893
1135,0.052056400683821356
1136,1.8982322556979376
1137,1.8817291229534965
1138,0.7417354424956484
1139,0.5729346302437918
1140,1.1530859037793764
1141,1.2481382655895994
1142,-0.16693783560902406
1143,-1.0667754488730667
1144,0.18450524774841126
1145,0.9911379747877418
1146,-0.586063791933787
1147,-1.1115165485778018
1148,1.1186785852875465
1149,-0.66343499067632
1150,0.39900066290981523
1151,0.7738288609339676
1152,-0.5443424797114667
1153,1.8801016233339003
1154,-1.6798992760411147
1155,-1.7492593341067049
1156,-0.5510100963588701
1157,1.3456857182499733
1158,-0.24830218106782465
1159,2.099592581996725
1160,1.5167921824780426
1161,0.6892724036365409
1162,-0.6006449254638789
1163,-0.2902973153303813
1164,-0.19016531521571012
1165,1.5537120661096604
1166,0.8606995226120283
1167,-0.7081742173220039
1168,-0.7229763374531372
1169,1.3758844567954271
1170,0.454615792339383
1171,-0.7628783128516594
1172,1.7768857795576234
1173,0.8043951640344117
1174,1.6006717079926611
1175,-0.5218580086560775
1176,0.4634999197075617
1177,-0.4721412829022438
1178,-1.1101001887394053
1179,1.6065074901929375
1180,0.5773292465049379
1181,0.6266779694679511
1182,0.7550587818603831
1183,0.7160912465203162
1184,-1.7097850044857634
1185,-0.16110794662627048
1186,0.13816029944164002
1187,0.3453524428038635
1188,-1.4818836868502825
1189,0.7505957984892186
1190,0.8735230988185946
1191,1.1226991133505995
1192,0.11122147100965474
1193,0.0994478322285518
1194,0.8212711825625422
1195,-1.1489764924285353
1196,0.8968726128846473
1197,0.5971144430713762
1198,1.1227680993736437
1199,0.7252133435172127
1200,-0.08849409172171453
1201,-1.5831101217818413
1202,0.08638295560979037
1203,-0.147503153597002
1204,-0.748987525023124
1205,-0.3797446254431144
1206,-0.5789627887978739
1207,-1.229656472079422
1208,2.0234606007530744
1209,0.885883708031106
1210,0.002779384688330988
1211,1.0122014060159328
