Sample#,Failure_time
443,2838.405
444,4515.66
445,1229.329
446,719.699
447,855.844
448,1251.535
449,2492.887
450,76.143
451,259.172
452,736.979
453,160.811
454,471.704
455,1900.525
456,380.376
457,234.905
458,115.342
459,556.024
460,856.577
461,190.066
462,2916.822
463,477.438
464,2351.882
465,5.081
466,559.875
467,271.554
468,3082.65
469,1412.756
470,46.505
471,196.305
472,864.203
473,3001.671
474,3481.377
475,1661.464
476,1377.975
477,1657.986
478,918.016
479,432.344
480,550.315
481,200.16
482,544.294
483,179.561
484,651.774
485,1508.836
486,566.442
487,311.507
488,790.72
489,296.304
490,254.935
491,1762.895
492,107.922
493,852.187
494,1689.168
495,2435.391
496,1686.801
497,1934.085
498,634.262
499,664.3
500,2049.616
501,74.954
502,2898.428
503,902.479
504,553.443
505,4530.961
506,53.166
507,2889.442
508,128.958
509,159.075
510,1915.573
511,5378.379
512,2255.806
513,6821.302
514,1418.124
515,420.563
516,979.965
517,973.481
518,675.36
519,823.521
520,430.839
521,1418.577
522,3746.731
523,62.901
524,2164.217
525,153.892
526,266.833
527,1585.632
528,1176.755
529,2731.727
530,959.373
531,1114.554
532,289.579
533,1132.565
534,1403.739
535,26.587
536,5336.464
537,569.556
538,2083.052
539,266.244
540,2798.713
541,2889.238
542,160.815
543,2397.026
544,1686.302
545,280.084
546,577.502
547,651.053
548,4731.792
549,217.975
550,247.101
551,386.455
552,3356.709
553,1402.489
554,644.686
555,2825.458
556,1569.922
557,1963.188
558,1173.65
559,2423.365
560,246.155
561,1491.553
562,1314.374
563,404.905
564,190.439
565,3060.598
566,841.093
567,626.062
568,1603.216
569,1427.517
570,5026.49
571,2777.588
572,465.478
573,821.068
574,781.43
575,2155.718
576,1638.587
577,2354.944
578,2195.504
579,305.569
580,1963.928
581,1697.306
582,1585.56
583,102.885
584,3702.997
585,83.142
586,7152.335
587,6470.627
588,1330.249
589,667.899
590,864.982
591,880.587
592,746.66
593,87.346
594,227.224
595,148.174
596,663.543
597,312.664
598,4829.581
599,2896.671
600,20.898
601,582.177
602,1455.506
603,3208.569
604,797.389
605,2328.083
606,980.02
607,130.498
608,2215.137
609,171.858
610,2862.893
611,66.504
612,130.571
613,1082.522
614,283.171
615,2944.32
616,440.41
617,1098.28
618,209.786
619,627.048
620,431.505
621,378.398
622,2.211
623,2104.744
624,558.005
625,209.524
626,494.123
627,1317.81
628,5786.771
629,1274.738
630,993.658
631,174.61
632,258.047
633,711.706
634,2867.271
635,390.911
636,1106.978
637,28.758
638,2075.831
639,1990.668
640,486.29
641,948.69
642,201.536
643,31.816
644,1614.991
645,1147.232
646,604.528
647,820.595
648,2033.447
649,1858.974
650,1416.593
651,54.551
652,477.608
653,1861.508
654,2164.41
655,64.015
656,1960.787
657,2782.328
658,543.522
659,3288.724
660,273.973
661,372.138
662,309.057
663,1551.088
664,1791.346
665,1995.764
666,2458.688
667,2370.953
668,472.553
669,2607.563
670,1301.091
671,317.252
672,1131.599
673,1918.116
674,1522.809
675,3964.284
676,650.142
677,102.907
678,615.339
679,83.54
680,2002.434
681,241.279
682,524.215
683,380.822
684,229.445
685,709.231
686,375.41
687,2521.283
688,899.543
689,1206.083
690,4011.421
691,929.301
692,1532.053
693,986.356
694,1244.614
695,238.495
696,979.37
697,351.201
698,429.313
699,1376.387
700,113.044
701,1176.169
702,1657.527
703,1102.278
704,828.598
705,4455.193
706,66.38
707,931.992
708,6731.936
709,2256.254
710,1127.947
711,2143.917
712,594.472
713,4520.962
714,1808.423
715,855.154
716,905.24
717,244.637
718,805.184
719,780.126
720,1090.332
721,5461.373
722,105.931
723,654.267
724,908.959
725,1693.762
726,167.686
727,1687.529
728,1214.269
729,3534.804
730,2844.953
731,692.572
732,949.109
733,1019.658
734,60.488
735,601.055
736,1202.301
737,141.174
738,2680.538
739,948.456
740,411.615
741,534.172
742,179.592
743,1016.829
744,3644.58
745,1286.3
746,3931.152
747,844.512
748,136.997
749,1125.995
750,1269.964
751,426.672
752,337.701
753,692.353
754,417.703
755,1403.828
756,756.806
757,1022.148
758,1079.238
759,3235.165
760,743.245
761,811.684
762,528.327
763,116.912
764,424.566
765,4258.139
766,1031.848
767,2031.426
768,376.718
769,743.756
770,887.783
771,1773.676
772,2918.708
773,3525.228
774,841.646
775,167.31
776,760.142
777,877.913
778,843.749
779,1067.335
780,3698.773
781,296.461
782,64.847
783,1872.103
784,1800.702
785,350.137
786,1782.633
787,2655.277
788,1963.622
789,840.902
790,302.594
791,1948.179
792,200.609
793,2358.995
794,612.913
795,1532.256
796,152.486
797,1655.758
798,140.576
799,56.624
800,404.38
801,973.804
802,693.961
803,1225.401
804,1133.337
805,2543.542
806,349.854
807,875.186
808,9567.932
809,1009.373
810,1460.837
811,3001.78
812,5458.207
813,371.482
814,654.735
815,393.94
816,125.646
817,459.498
818,955.242
819,1184.906
820,3553.103
821,2936.372
822,2918.82
823,2020.207
824,774.972
825,854.266
826,3155.291
827,4385.06
828,69.377
829,1732.685
830,557.346
831,1853.564
832,1466.323
833,1547.746
834,1160.748
835,1729.135
836,756.24
837,1432.702
838,101.201
839,421.507
840,860.583
841,2617.452
842,482.337
843,412.648
844,774.456
845,3671.009
846,1688.807
847,932.331
848,510.143
849,833.867
850,830.499
851,1901.975
852,293.822
853,4999.573
854,3097.687
855,93.015
856,4568.882
857,1722.87
858,479.87
859,5436.304
860,1326.07
861,5857.048
862,1137.152
863,1352.676
864,727.865
865,1068.627
866,1351.679
867,1789.555
868,2162.851
869,993.138
870,1527.993
871,4016.52
872,565.296
873,36.27
874,2451.117
875,2430.026
876,2394.939
877,1755.136
878,2316.924
879,845.249
880,2289.513
881,1648.363
882,523.921
883,1508.465
884,587.432
885,801.279
886,627.679
887,3363.455
888,1322.233
889,1442.861
890,1.498
891,85.215
892,5203.771
893,6391.328
894,2116.814
895,853.707
896,1056.004
897,637.413
898,639.172
899,885.781
900,942.412
901,2597.379
902,1512.905
903,2057.375
904,2402.695
905,3711.5
906,2935.199
907,2758.038
908,20.137
909,32.529
910,551.3
911,411.846
912,108.155
913,456.404
914,4900.033
915,441.405
916,340.125
917,2541.456
918,2.755
919,4053.506
920,3450.909
921,270.661
922,45.87
923,165.808
924,517.307
925,7096.492
926,998.783
927,4211.382
928,1204.568
929,2540.924
930,531.826
931,1328.129
932,553.29
933,1454.307
934,2606.878
935,156.348
936,3983.052
937,4110.933
938,1363.167
939,954.883
940,180.401
941,711.793
942,3915.295
943,5796.221
944,36.201
945,2140.697
946,1256.883
947,4752.05
948,434.859
949,1132.222
950,590.506
951,1429.184
952,2213.297
953,1297.926
954,2582.111
955,1006.019
956,680.643
957,909.243
958,196.446
959,855.334
960,3060.74
961,3923.19
962,448.065
963,186.44
964,584.561
965,4267.737
966,3560.113
967,1245.626
968,148.933
969,50.343
970,1322.915
971,4032.642
972,849.561
973,184.072
974,2470.868
975,581.659
976,3252.705
977,1063.273
978,1049.484
979,801.123
980,1180.084
981,1819.582
982,370.451
983,24.146
984,823.871
985,1380.09
986,3264.267
987,2718.838
988,173.88
989,195.527
990,3403.064
991,51.416
992,3295.695
993,1403.122
994,74.29
995,956.618
996,837.54
997,915.589
998,2867.791
999,2128.6
1000,2471.445
1001,1186.937
1002,2365.196
1003,2116.391
1004,479.584
1005,68.933
1006,1441.818
1007,916.596
1008,440.939
1009,3248.027
1010,1473.029
1011,338.22
1012,956.875
1013,394.631
1014,1482.702
1015,577.914
1016,442.353
1017,854.636
1018,191.542
1019,167.912
1020,3658.047
1021,3427.147
1022,1575.176
1023,1258.159
1024,4871.18
1025,76.889
1026,106.778
1027,8603.051
1028,4096.165
1029,251.303
1030,795.902
1031,85.21
1032,1053.153
1033,1443.029
1034,248.232
1035,1194.457
1036,787.608
1037,583.833
1038,346.507
1039,2627.835
1040,74.025
1041,2361.234
1042,324.298
1043,700.199
1044,219.947
1045,3831.822
1046,1459.133
1047,5305.839
1048,2016.1
1049,1484.344
1050,1580.719
1051,304.38
1052,1299.508
1053,4063.624
1054,4339.865
1055,65.286
1056,1664.303
1057,1198.27
1058,954.429
1059,2238.667
1060,1067.919
1061,2898.987
1062,1846.858
1063,2630.014
1064,802.227
1065,1747.906
1066,3286.268
1067,39.393
1068,858.517
1069,610.833
1070,1753.001
1071,223.255
1072,80.532
1073,656.699
1074,1230.886
1075,3533.934
1076,547.765
1077,340.695
1078,122.552
1079,2693.308
1080,404.757
1081,747.222
1082,961.337
1083,1870.221
1084,2498.279
1085,2445.903
1086,443.503
1087,1814.866
1088,1671.538
1089,638.421
1090,49.034
1091,2004.245
1092,1686.929
1093,183.41
1094,978.628
1095,955.034
1096,936.798
1097,6037.562
1098,94.791
1099,48.774
1100,796.069
1101,507.905
1102,2111.79
1103,547.21
1104,693.202
1105,1642.66
1106,198.025
1107,550.812
1108,455.284
1109,463.613
1110,829.417
1111,1502.479
1112,26.587
1113,1697.538
1114,664.577
1115,50.811
1116,3760.216
1117,59.502
1118,41.238
1119,2211.281
1120,3097.905
1121,490.164
1122,508.554
1123,521.873
1124,846.116
1125,388.183
1126,1971.648
1127,236.986
1128,1157.564
1129,1314.096
1130,953.179
1131,65.976
1132,256.13
1133,3563.222
1134,446.439
1135,1094.691
1136,2719.727
1137,1029.676
1138,576.937
1139,1232.934
1140,704.647
1141,2133.227
1142,2824.874
1143,3504.395
1144,1276.314
1145,1798.215
1146,820.912
1147,1295.022
1148,30.376
1149,436.165
1150,1188.242
1151,497.608
1152,1353.791
1153,134.104
1154,147.948
1155,3074.555
1156,1983.13
1157,2743.088
1158,86.621
1159,457.867
1160,3550.147
1161,791.954
1162,2316.669
1163,2015.663
1164,1963.845
1165,2964.783
1166,162.883
1167,1285.209
1168,4003.039
1169,1949.402
1170,1196.717
1171,128.738
1172,313.779
1173,3759.547
1174,230.291
1175,964.775
1176,1604.938
1177,1620.989
1178,727.937
1179,1139.025
1180,2944.57
1181,796.749
1182,241.148
1183,142.983
1184,1593.287
1185,4444.089
1186,545.676
1187,1745.282
1188,3684.61
1189,1606.043
1190,1647.441
1191,3155.469
1192,704.89
1193,529.436
1194,813.56
1195,1699.067
1196,2109.893
1197,757.002
1198,642.324
1199,210.944
1200,1650.298
1201,1452.702
1202,3560.527
1203,4176.701
1204,180.007
1205,1123.514
1206,4003.403
1207,691.078
1208,3755.608
1209,852.572
1210,1552.148
1211,746.012
1212,495.783
1213,1392.822
1214,3335.183
1215,221.804
1216,3966.976
1217,4117.773
1218,1042.466
1219,145.688
1220,2059.409
1221,495.52
1222,230.772
1223,2138.916
1224,1288.616
1225,1532.118
1226,203.564
1227,25.632
1228,2983.51
1229,52.377
1230,1565.716
1231,443.107
1232,1900.82
1233,180.735
1234,512.29
1235,3977.521
1236,996.118
1237,382.514
1238,5473.911
1239,1688.255
1240,1335.561
1241,1684.979
1242,778.361
1243,1846.088
1244,1284.277
1245,1361.362
1246,2365.336
1247,277.902
1248,5786.837
1249,1724.947
1250,36.223
1251,2059.397
1252,1165.006
1253,1186.029
1254,4933.865
1255,871.0
1256,1018.566
1257,994.603
1258,1193.066
1259,367.911
1260,411.298
1261,4475.404
1262,94.914
1263,1105.902
1264,4234.435
1265,521.417
1266,1963.398
1267,560.891
1268,1422.489
1269,321.511
1270,546.447
1271,402.077
1272,2702.514
1273,504.679
1274,517.291
1275,301.365
1276,450.057
1277,6259.471
1278,29.776
1279,4257.072
1280,2018.854
1281,3152.774
1282,620.801
1283,558.314
1284,984.608
1285,4035.713
1286,2624.856
1287,233.461
1288,45.757
1289,1525.329
1290,1097.923
1291,1304.603
1292,234.644
1293,1340.062
1294,1200.49
1295,893.577
1296,5137.142
1297,1854.351
1298,3940.791
1299,1092.296
1300,4334.557
1301,781.64
1302,4083.833
1303,7146.58
1304,2622.239
1305,435.929
1306,667.843
1307,626.859
1308,2856.721
1309,3593.244
1310,1324.711
1311,1339.348
1312,949.91
1313,302.346
1314,4531.622
1315,2993.655
1316,536.594
1317,524.024
1318,773.74
1319,385.54
1320,1606.182
1321,1003.33
1322,5074.936
1323,2694.799
1324,466.946
1325,1460.658
1326,833.143
1327,2465.49
1328,1046.351
1329,304.669
1330,1724.558
1331,2264.443
1332,3675.41
1333,4612.436
1334,212.37
1335,1872.718
1336,2730.534
1337,4656.043
1338,923.79
1339,878.402
1340,761.861
1341,812.174
1342,1699.23
1343,1430.056
1344,800.204
1345,519.469
1346,3568.951
1347,284.599
1348,1649.96
1349,2446.11
1350,508.504
1351,629.162
1352,765.342
1353,532.563
1354,2139.583
1355,1204.335
1356,508.458
1357,2394.632
1358,1388.941
1359,2576.628
1360,28.158
1361,985.735
1362,1000.281
1363,620.76
1364,76.405
1365,109.227
1366,864.13
1367,102.432
1368,166.469
1369,18.28
1370,379.019
1371,1404.585
1372,2469.331
1373,785.5
1374,3063.808
1375,2289.728
1376,562.426
1377,421.662
1378,133.722
1379,203.678
1380,1693.674
1381,2318.531
1382,1660.953
1383,833.615
1384,409.523
1385,494.723
1386,103.079
1387,2660.018
1388,177.003
1389,863.152
1390,3079.156
1391,323.695
1392,3098.927
1393,2350.188
1394,2132.528
1395,272.913
1396,77.469
1397,2725.911
1398,2267.014
1399,914.619
1400,1405.16
1401,865.306
1402,1923.625
1403,490.134
1404,3799.267
1405,1950.38
1406,2299.634
1407,1413.477
1408,3778.801
1409,2407.73
1410,82.773
1411,998.677
1412,523.595
1413,617.115
1414,1009.806
1415,1404.49
1416,4272.923
1417,306.758
1418,45.786
1419,3500.173
1420,805.047
1421,311.659
1422,1218.049
1423,332.564
1424,3463.782
1425,2666.272
1426,43.251
1427,472.868
1428,29.031
1429,2213.755
1430,1744.305
1431,16.772
1432,2776.007
1433,20.788
1434,1174.91
1435,1202.674
1436,718.241
1437,3306.247
1438,1484.658
1439,14.446
1440,1333.92
1441,3606.261
1442,1234.635
1443,3281.258
1444,38.942
1445,407.193
1446,770.068
1447,5846.656
1448,2862.806
1449,536.227
1450,410.549
1451,174.689
1452,117.749
1453,4391.971
1454,243.653
1455,805.785
1456,285.356
1457,1553.23
1458,901.916
1459,109.672
1460,886.799
1461,2793.672
1462,415.659
1463,423.95
1464,772.519
1465,1593.727
1466,417.31
1467,5721.984
1468,234.438
1469,9.056
1470,191.983
1471,2058.948
1472,995.853
1473,1757.359
1474,747.427
1475,428.821
1476,2035.155
1477,1732.558
1478,424.526
1479,647.75
1480,884.937
1481,1111.07
1482,41.153
1483,1590.579
1484,1365.601
1485,3966.79
1486,814.891
1487,705.568
1488,3963.535
1489,796.434
1490,2288.421
1491,547.21
1492,907.377
1493,393.692
1494,781.93
1495,212.775
1496,595.808
1497,1930.79
1498,1742.012
1499,249.198
1500,3128.493
1501,321.538
1502,1664.951
1503,2250.553
1504,1596.441
1505,120.735
1506,2614.157
1507,6020.876
1508,1270.433
1509,3334.757
1510,516.361
1511,2478.593
1512,257.547
1513,1767.377
1514,117.523
1515,862.052
1516,456.951
1517,713.228
1518,205.955
1519,1063.595
1520,2909.232
1521,1543.071
1522,609.197
1523,5961.765
1524,2128.958
1525,1779.326
1526,1204.733
1527,1842.228
1528,2029.536
1529,3191.972
1530,627.243
1531,55.294
1532,522.584
1533,1731.71
1534,429.341
1535,418.484
1536,4086.745
1537,807.732
1538,602.488
1539,1711.011
1540,3892.122
1541,1293.869
1542,3425.445
1543,3936.398
1544,786.969
1545,564.148
1546,8351.257
1547,1941.262
1548,533.676
1549,2551.407
1550,433.425
1551,675.932
1552,1540.26
1553,1290.534
1554,1524.518
1555,16.712
1556,3171.398
1557,308.669
1558,2211.06
1559,1374.485
1560,2056.561
1561,8611.061
1562,2519.556
1563,593.619
1564,2053.577
1565,1540.927
1566,902.36
1567,1557.683
1568,110.427
1569,60.949
1570,5428.141
1571,1679.715
1572,704.028
1573,1369.46
1574,530.362
1575,485.459
1576,189.563
1577,1530.363
1578,1148.611
1579,1572.452
1580,1228.972
1581,372.148
1582,79.382
1583,811.287
1584,2155.723
1585,1118.893
1586,275.089
1587,4038.963
1588,308.955
1589,3961.973
1590,1909.239
1591,343.86
1592,2010.798
1593,307.751
1594,225.618
1595,2039.067
1596,1312.842
1597,2904.341
1598,484.207
1599,2165.412
1600,939.721
1601,855.032
1602,10.061
1603,530.364
1604,247.241
1605,407.76
1606,1264.45
1607,2464.122
1608,667.245
1609,3258.879
1610,366.013
1611,974.906
1612,1034.499
1613,2057.074
1614,2158.481
1615,2351.577
1616,587.616
1617,81.69
1618,2250.75
1619,1024.529
1620,654.353
1621,2026.43
1622,817.79
1623,3933.41
1624,171.091
1625,419.905
1626,1110.266
1627,1689.336
1628,439.137
1629,2346.748
1630,965.159
1631,1261.501
1632,636.661
1633,1511.657
1634,349.566
1635,707.449
1636,135.501
1637,400.402
1638,2091.685
1639,1854.155
1640,315.344
1641,2092.635
1642,1905.922
1643,4370.579
1644,734.11
1645,7633.345
1646,2793.838
1647,997.741
1648,4049.984
1649,1633.049
1650,435.879
1651,92.788
1652,6148.279
1653,78.086
1654,2942.268
1655,142.272
1656,2537.631
1657,1178.036
1658,1422.008
1659,256.388
1660,311.059
1661,118.847
1662,2971.28
1663,2367.678
1664,481.846
1665,1518.849
1666,53.833
1667,4541.847
1668,1223.002
1669,126.4
1670,4969.542
1671,978.884
1672,841.214
1673,1399.001
1674,1035.523
1675,1971.488
1676,764.632
1677,250.543
1678,2559.329
1679,545.239
1680,584.626
1681,816.912
1682,1367.273
1683,13.226
1684,1757.199
1685,817.266
1686,183.685
1687,369.752
1688,988.261
1689,1145.1
1690,4444.111
1691,42.12
1692,1417.717
1693,788.529
1694,1748.285
1695,1266.676
1696,190.346
1697,3927.038
1698,2134.76
1699,660.316
1700,5585.412
1701,963.909
1702,178.789
1703,5684.691
1704,1344.283
1705,547.1
1706,5359.4
1707,290.033
1708,1302.071
1709,5909.639
1710,481.44
1711,2286.987
1712,709.05
1713,1734.232
1714,338.332
1715,1762.804
1716,404.876
1717,1357.764
1718,1506.622
1719,147.146
1720,905.625
1721,444.165
1722,780.271
1723,6507.188
1724,816.098
1725,309.886
1726,1771.262
1727,617.767
1728,665.501
1729,1294.172
1730,3251.845
1731,2353.709
1732,1130.924
1733,2446.556
1734,2683.789
1735,368.205
1736,796.343
1737,1278.45
1738,107.245
1739,1171.788
1740,1838.024
1741,2245.29
1742,147.156
1743,8.858
1744,210.222
1745,4.939
1746,884.699
1747,1154.505
1748,298.242
1749,1431.738
1750,7409.393
1751,255.206
1752,5591.652
1753,1415.816
1754,1092.907
1755,2140.376
1756,2908.833
1757,23.737
1758,1913.939
1759,742.966
1760,3167.421
1761,503.324
1762,154.972
1763,824.716
1764,648.368
1765,609.854
1766,1187.722
1767,60.395
1768,955.163
1769,124.941
1770,1139.093
1771,3639.751
1772,559.007
1773,1067.895
1774,1728.731
1775,516.265
1776,1581.546
1777,2414.627
1778,511.135
1779,172.39
1780,2387.26
1781,2759.234
1782,649.271
1783,287.349
1784,207.017
1785,324.186
1786,1064.31
1787,1123.787
1788,5049.284
1789,1498.084
1790,656.49
1791,238.416
1792,3507.62
1793,369.695
1794,244.116
1795,256.086
1796,819.31
1797,523.625
1798,227.024
1799,2226.183
1800,341.931
1801,399.754
1802,2958.609
1803,308.432
1804,541.289
1805,1350.866
1806,364.684
1807,2003.576
1808,3379.094
1809,393.346
1810,3772.587
1811,1286.924
1812,8.351
1813,3130.381
1814,522.545
1815,85.854
1816,1354.312
1817,1726.352
1818,608.992
1819,1052.925
1820,3431.135
1821,264.332
1822,4833.703
1823,1976.925
1824,577.104
1825,320.963
1826,4358.88
1827,1321.762
1828,3618.598
1829,285.37
1830,4145.844
1831,997.615
1832,1124.004
1833,3899.695
1834,185.134
1835,2081.714
1836,1821.294
1837,2022.658
1838,1888.187
1839,496.947
1840,233.145
1841,4817.776
1842,3285.181
1843,1716.117
1844,1332.218
1845,87.767
1846,2493.341
1847,2023.176
1848,1278.071
1849,2025.314
1850,360.017
1851,182.566
1852,1345.015
1853,1547.006
1854,598.983
1855,1753.818
1856,2455.987
1857,383.96
1858,401.651
1859,1105.641
1860,61.425
1861,248.501
1862,2947.371
1863,220.62
1864,5770.662
1865,447.84
1866,5852.226
1867,372.863
1868,3152.97
1869,408.714
1870,1578.945
1871,412.768
1872,57.019
1873,1564.21
1874,989.2
1875,1885.153
1876,644.614
1877,1757.313
1878,1014.762
1879,761.898
1880,224.748
1881,2329.367
1882,2019.354
1883,1547.762
1884,803.312
1885,3814.993
1886,48.471
1887,2212.185
1888,914.494
1889,811.309
1890,306.429
1891,1804.35
1892,367.166
1893,626.942
1894,935.726
1895,841.213
1896,1461.337
1897,298.772
1898,3011.96
1899,2519.05
1900,367.977
1901,324.377
1902,338.551
1903,1026.43
1904,2649.173
1905,2643.567
1906,16.204
1907,2871.106
1908,3035.387
1909,484.141
1910,3095.432
1911,389.03
1912,6.325
1913,6197.405
1914,843.656
1915,329.253
1916,4483.497
1917,539.028
1918,1593.483
1919,3748.541
1920,992.108
1921,1789.529
1922,687.771
1923,680.876
1924,305.531
1925,254.683
1926,636.311
1927,139.491
1928,429.37
1929,4.066
1930,3294.018
1931,5037.945
1932,1400.695
1933,1123.781
1934,1917.395
1935,907.989
1936,556.493
1937,3872.917
1938,1750.504
1939,713.678
1940,191.372
1941,263.157
1942,692.48
1943,586.268
1944,2673.953
1945,1503.133
1946,130.876
1947,283.577
1948,2125.767
1949,39.583
1950,834.948
1951,2182.738
1952,1253.469
1953,634.506
1954,578.797
1955,1635.292
1956,1567.689
1957,120.295
1958,446.477
1959,206.694
1960,633.304
1961,573.929
1962,4321.824
1963,63.518
1964,2431.753
1965,3116.882
1966,3415.089
1967,18.341
1968,1969.948
1969,2066.708
1970,31.989
1971,810.968
1972,632.727
1973,123.719
1974,73.706
1975,2511.841
1976,1244.407
1977,811.739
1978,429.408
1979,100.337
1980,281.93
1981,1422.781
1982,481.944
1983,271.453
1984,935.052
1985,1430.003
1986,523.987
1987,694.5
1988,1396.396
1989,1054.521
1990,1007.18
1991,211.036
1992,4785.328
1993,1676.444
1994,322.34
1995,119.908
1996,662.58
1997,258.059
1998,804.921
1999,1340.059
