Sample#,Failure_time
208,1205.888
209,91.266
210,183.669
211,681.339
212,334.467
213,432.345
214,3766.117
215,4293.023
216,200.943
217,445.821
218,238.584
219,168.01
220,94.457
221,253.444
222,513.748
223,178.492
224,2840.59
225,655.701
226,1683.455
227,5018.977
228,694.957
229,243.987
230,344.258
231,565.797
232,369.166
233,283.496
234,1056.988
235,1178.124
236,1864.366
237,5096.387
238,2423.868
239,660.989
240,327.613
241,2247.648
242,1598.329
243,2067.266
244,2480.234
245,286.588
246,94.346
247,911.144
248,392.835
249,1054.41
250,276.518
251,712.211
252,3439.478
253,888.953
254,2775.137
255,730.2
256,260.431
257,2457.034
258,45.462
259,326.984
260,295.936
261,1365.206
262,331.011
263,2080.196
264,2585.696
265,1368.841
266,2670.047
267,552.485
268,327.1
269,2552.003
270,316.378
271,77.549
272,225.895
273,2705.916
274,579.247
275,1810.073
276,1005.096
277,613.961
278,69.226
279,910.872
280,515.451
281,831.032
282,1614.348
283,222.985
284,333.827
285,413.442
286,597.36
287,153.776
288,1140.469
289,1489.558
290,618.703
291,1192.899
292,23.383
293,749.049
294,252.144
295,1131.201
296,307.384
297,383.949
298,412.318
299,173.183
300,868.192
301,49.38
302,1416.344
303,822.317
304,382.036
305,2590.513
306,413.21
307,349.549
308,3035.159
309,825.69
310,158.942
311,698.32
312,1089.736
313,194.223
314,239.753
315,569.651
316,711.89
317,265.439
318,995.818
319,51.187
320,3073.243
321,681.21
322,389.455
323,145.74
324,690.996
325,390.387
326,0.442
327,782.45
328,467.306
329,392.398
330,851.162
331,946.578
332,752.269
333,549.237
334,595.925
335,374.464
336,1172.01
337,590.225
338,1798.913
339,1514.123
340,257.575
341,462.713
342,71.341
343,632.675
344,1355.111
345,4294.242
346,474.944
347,757.552
348,869.941
349,306.008
350,1061.361
351,260.795
352,2199.252
353,851.75
354,1065.557
355,679.112
356,267.34
357,133.198
358,94.353
359,724.644
360,952.492
361,515.562
362,99.516
363,1959.888
364,1393.56
365,1659.875
366,376.255
367,1408.39
368,1135.757
369,553.073
370,52.917
371,345.75
372,801.359
373,295.753
374,1180.971
375,2828.392
376,4827.121
377,665.655
378,252.34
379,1236.031
380,917.485
381,3126.9
382,2312.56
383,1574.884
384,415.376
385,40.045
386,142.315
387,276.81
388,550.042
389,1557.888
390,1421.761
391,1729.995
392,712.949
393,991.612
394,584.475
395,418.555
396,1631.626
397,2884.99
398,446.165
399,933.716
400,922.95
401,4550.631
402,1031.638
403,2626.676
404,57.281
405,480.819
406,1227.996
407,1266.645
408,1023.478
409,1.706
410,712.264
411,148.894
412,76.102
413,2335.084
414,999.331
415,160.81
416,126.64
417,320.357
418,133.301
419,202.803
420,8.859
421,116.329
422,686.904
423,897.571
424,2303.593
425,1748.18
426,100.794
427,3627.456
428,72.114
429,771.953
430,1277.892
431,795.896
432,2051.305
433,241.673
434,1261.522
435,324.727
436,19.68
437,170.207
438,1320.391
439,525.856
440,4466.385
441,1475.922
442,2115.425
443,66.492
444,190.991
445,1256.122
446,2684.707
447,488.387
448,540.736
449,594.408
450,48.386
451,82.646
452,983.006
453,1682.047
454,266.32
455,219.193
456,87.937
457,170.461
458,606.411
459,343.361
460,1932.136
461,1284.456
462,149.98
463,133.975
464,1229.198
465,439.09
466,1526.23
467,566.171
468,789.519
469,6094.085
470,1181.148
471,1551.319
472,509.97
473,414.116
474,675.126
475,214.264
476,217.641
477,368.837
478,423.295
479,707.853
480,148.909
481,855.689
482,155.87
483,1528.793
484,1327.81
485,32.315
486,1336.416
487,1576.501
488,610.905
489,24.224
490,1065.412
491,354.69
492,661.173
493,346.958
494,357.066
495,3.025
496,53.647
497,1576.854
498,173.908
499,1032.247
500,290.261
501,2532.132
502,26.163
503,853.454
504,1723.968
505,878.154
506,1886.151
507,1622.746
508,1278.15
509,119.533
510,998.849
511,486.63
512,33.557
513,1880.113
514,13.577
515,3837.832
516,589.766
517,479.957
518,790.428
519,2272.953
520,101.171
521,1814.172
522,4.565
523,534.998
524,127.661
525,1483.16
526,527.971
527,258.369
528,18.024
529,574.841
530,343.076
531,2021.29
532,676.324
533,80.366
534,3377.216
535,396.744
536,1311.235
537,1305.82
538,625.974
539,2828.073
540,825.22
541,699.143
542,299.224
543,725.561
544,580.43
545,2593.977
546,1075.186
547,415.662
548,247.126
549,243.799
550,1591.952
551,85.084
552,1063.656
553,915.881
554,286.15
555,222.09
556,621.18
557,808.02
558,918.561
559,155.49
560,239.646
561,2198.838
562,1070.691
563,1225.494
564,541.041
565,7203.44
566,1243.03
567,283.399
568,132.57
569,225.454
570,878.017
571,2599.801
572,260.558
573,124.155
574,441.1
575,776.992
576,1066.009
577,1418.974
578,760.822
579,554.187
580,1262.354
581,338.481
582,407.521
583,211.903
584,906.432
585,4623.661
586,963.308
587,607.22
588,519.139
589,110.825
590,2961.391
591,116.886
592,31.861
593,337.435
594,195.624
595,11.068
596,310.303
597,2424.628
598,1438.991
599,419.624
600,1176.026
601,282.915
602,1170.839
603,1975.23
604,306.974
605,455.627
606,430.183
607,98.571
608,1671.536
609,195.422
610,760.099
611,294.746
612,312.562
613,1414.015
614,671.377
615,431.931
616,754.532
617,172.057
618,344.029
619,717.011
620,409.625
621,1441.292
622,1565.511
623,1209.546
624,969.29
625,1126.759
626,4358.22
627,38.019
628,174.39
629,965.191
630,76.314
631,17.963
632,348.052
633,508.995
634,1289.072
635,498.273
636,1676.634
637,2050.685
638,1261.258
639,101.547
640,514.021
641,323.124
642,1673.933
643,1801.832
644,17.204
645,1176.432
646,678.871
647,12.951
648,420.131
649,910.919
650,681.767
651,543.459
652,295.764
653,1139.869
654,199.189
655,520.381
656,676.889
657,171.904
658,790.165
659,925.681
660,157.77
661,805.532
662,967.924
663,1733.76
664,1175.071
665,792.202
666,68.987
667,366.921
668,845.954
669,1913.616
670,225.187
671,1612.521
672,293.34
673,555.57
674,1321.313
675,134.297
676,806.425
677,592.567
678,791.023
679,467.27
680,2607.287
681,178.564
682,566.222
683,67.66
684,2250.819
685,1722.843
686,448.791
687,186.237
688,594.688
689,35.102
690,334.425
691,621.379
692,1384.96
693,1525.332
694,1231.594
695,969.97
696,265.001
697,71.837
698,853.641
699,909.745
700,789.469
701,620.552
702,1765.081
703,666.336
704,725.864
705,47.442
706,986.268
707,244.169
708,751.352
709,415.377
710,122.609
711,667.111
712,202.208
713,494.241
714,116.788
715,100.875
716,3585.013
717,130.829
718,301.058
719,89.657
720,1611.111
721,471.054
722,819.53
723,2513.268
724,308.133
725,4.559
726,362.448
727,91.352
728,218.103
729,17.284
730,372.871
731,2387.568
732,766.733
733,491.626
734,376.812
735,188.674
736,302.622
737,219.214
738,424.238
739,1162.533
740,283.798
741,22.539
742,39.399
743,1816.547
744,877.405
745,3042.076
746,691.645
747,958.808
748,435.771
749,508.49
750,999.91
751,1258.957
752,961.959
753,2557.973
754,142.019
755,1485.288
756,495.453
757,3898.925
758,2264.954
759,484.691
760,1905.018
761,414.588
762,2223.457
763,937.284
764,627.442
765,2107.042
766,1331.979
767,2480.827
768,2584.486
769,907.904
770,78.215
771,26.23
772,645.439
773,192.326
774,198.854
775,321.469
776,1698.347
777,1131.447
778,87.35
779,111.93
780,765.948
781,604.977
782,1053.185
783,1200.73
784,929.958
785,175.236
786,1170.362
787,1031.728
788,601.352
789,559.284
790,9.752
791,1272.99
792,1270.047
793,834.401
794,1331.891
795,92.053
796,209.344
797,1147.556
798,953.823
799,571.533
800,109.033
801,1603.848
802,231.544
803,49.465
804,496.536
805,691.738
806,338.642
807,1868.446
808,195.41
809,854.812
810,2337.814
811,356.484
812,453.672
813,188.246
814,757.434
815,702.723
816,3975.158
817,744.986
818,509.302
819,3539.774
820,12.747
821,3753.054
822,999.286
823,4.327
824,1179.562
825,16.378
826,2088.686
827,132.78
828,134.746
829,262.519
830,1174.714
831,2448.155
832,4010.142
833,62.557
834,171.512
835,439.995
836,1816.91
837,457.559
838,80.919
839,398.193
840,467.887
841,946.308
842,1148.898
843,3488.335
844,776.066
845,2137.644
846,881.886
847,304.83
848,272.442
849,171.076
850,47.587
851,402.876
852,486.56
853,464.773
854,609.198
855,749.181
856,523.258
857,149.571
858,751.697
859,1261.688
860,534.303
861,1823.581
862,147.45
863,2221.022
864,957.199
865,79.824
866,432.182
867,768.701
868,811.339
869,1470.83
870,972.5
871,944.58
872,2003.168
873,208.185
874,116.0
875,101.84
876,305.63
877,225.891
878,397.819
879,2097.24
880,451.182
881,1880.706
882,2046.19
883,197.633
884,215.183
885,148.003
886,923.773
887,27.381
888,1007.92
889,2946.741
890,3309.667
891,2059.521
892,71.005
893,1057.01
894,1114.733
895,650.348
896,746.359
897,1168.121
898,1981.939
899,4942.977
900,109.798
901,466.397
902,2618.512
903,3699.454
904,603.755
905,1176.861
906,174.151
907,211.347
908,202.308
909,185.329
910,6.411
911,610.441
912,989.932
913,768.315
914,285.057
915,1114.764
916,310.432
917,1124.441
918,414.539
919,92.235
920,1998.151
921,496.078
922,396.738
923,2969.683
924,401.364
925,590.168
926,242.887
927,605.462
928,568.534
929,670.75
930,108.501
931,948.36
932,2372.867
933,137.094
934,40.879
935,4.327
936,437.451
937,392.551
938,1527.495
939,1802.405
940,760.083
941,1043.811
942,876.095
943,15.343
944,280.944
945,39.693
946,276.779
947,570.722
948,2281.713
949,1837.527
950,3901.319
951,147.604
952,77.675
953,186.009
954,997.692
955,22.223
956,6852.419
957,68.066
958,98.191
959,454.854
960,2230.58
961,1361.194
962,613.021
963,450.509
964,40.88
965,794.163
966,160.772
967,1670.686
968,543.311
969,1415.56
970,310.645
971,375.067
972,601.127
973,1080.298
974,230.942
975,429.038
976,408.811
977,93.57
978,438.745
979,398.61
980,1651.866
981,289.204
982,482.512
983,1412.221
984,37.089
985,1260.138
986,2417.448
987,31.988
988,4113.124
989,513.718
990,16.867
991,961.611
992,2218.091
993,1439.194
994,1360.455
995,1083.154
996,370.626
997,376.225
998,565.294
999,1902.016
1000,90.838
1001,1508.494
1002,1923.546
1003,324.177
1004,1717.162
1005,534.96
1006,373.403
1007,497.152
1008,105.951
1009,38.283
1010,266.11
1011,1125.593
1012,1207.017
1013,338.89
1014,976.787
1015,865.663
1016,227.703
1017,439.81
1018,1077.365
1019,1117.785
1020,686.888
1021,900.854
1022,436.015
1023,1126.15
1024,644.753
1025,536.497
1026,250.248
1027,432.962
1028,31.065
1029,156.157
1030,66.237
1031,147.894
1032,24.015
1033,1140.133
1034,1948.686
1035,66.92
1036,1430.969
1037,86.538
1038,458.194
1039,146.683
1040,310.895
1041,81.77
1042,1223.386
1043,153.609
1044,510.149
1045,1110.933
1046,717.316
1047,509.243
1048,2490.6
1049,849.497
1050,145.808
1051,52.84
1052,567.454
1053,296.426
1054,1153.269
1055,1433.994
1056,970.066
1057,1123.78
1058,443.375
1059,26.581
1060,1776.727
1061,821.993
1062,167.931
1063,51.292
1064,536.19
1065,946.57
1066,976.776
1067,590.237
1068,261.934
1069,1914.468
1070,334.237
1071,1653.508
1072,109.777
1073,101.31
1074,606.703
1075,158.591
1076,1248.14
1077,371.732
1078,235.606
1079,307.756
1080,500.064
1081,2909.607
1082,266.697
1083,75.637
1084,837.518
1085,2498.627
1086,377.763
1087,465.635
1088,1929.836
1089,284.098
1090,429.528
1091,1581.382
1092,481.753
1093,606.363
1094,154.367
1095,281.975
1096,1255.73
1097,632.103
1098,5521.771
1099,55.146
1100,1193.769
1101,1012.846
1102,645.747
1103,2502.388
1104,268.407
1105,1671.877
1106,468.898
1107,1480.433
1108,2788.703
1109,2660.749
1110,1762.949
1111,132.518
1112,110.715
1113,3350.368
1114,7.632
1115,510.818
1116,4405.709
1117,981.89
1118,1334.374
1119,232.849
1120,1193.04
1121,3255.411
1122,2109.389
1123,2524.988
1124,84.558
1125,85.574
1126,1109.473
1127,467.352
1128,1026.779
1129,295.988
1130,649.323
1131,1660.646
1132,1302.962
1133,2009.868
1134,217.231
1135,552.343
1136,2674.619
1137,1270.17
1138,582.632
1139,177.708
1140,135.624
1141,1102.697
1142,3413.327
1143,240.514
1144,551.925
1145,397.834
1146,1960.875
1147,423.842
1148,183.97
1149,390.417
1150,789.285
1151,454.783
1152,595.465
1153,127.516
1154,744.573
1155,997.14
1156,3082.768
1157,298.488
1158,782.528
1159,169.869
1160,164.947
1161,649.742
1162,835.819
1163,2081.001
1164,718.223
1165,322.224
1166,338.791
1167,1002.795
1168,128.185
1169,152.519
1170,42.855
1171,130.593
1172,72.905
1173,1070.092
1174,1371.45
1175,1057.698
1176,835.413
1177,752.666
1178,161.644
1179,2949.838
1180,364.329
1181,557.043
1182,1668.898
1183,26.708
1184,380.662
1185,109.801
1186,1227.745
1187,1878.751
1188,807.493
1189,586.923
1190,1601.696
1191,250.198
1192,296.868
1193,2391.948
1194,2123.206
1195,245.854
1196,132.876
1197,2831.327
1198,373.539
1199,1148.08
1200,1712.956
1201,156.491
1202,855.688
1203,420.811
1204,156.169
1205,1956.918
1206,750.872
1207,16.715
1208,11.623
1209,749.656
1210,1477.022
1211,710.703
1212,561.925
1213,175.371
1214,385.13
1215,1075.765
1216,574.89
1217,1015.406
1218,2500.24
1219,42.093
1220,1782.995
1221,415.005
1222,860.574
1223,2402.822
1224,4930.167
1225,1625.896
1226,565.386
1227,484.578
1228,4532.34
1229,2752.272
1230,728.53
1231,2528.844
1232,927.645
1233,814.757
1234,404.395
1235,1850.661
1236,349.151
1237,672.665
1238,812.721
1239,2688.534
1240,617.579
1241,149.724
1242,706.04
1243,3281.947
1244,342.288
1245,1698.098
1246,1451.514
1247,1231.328
1248,355.642
1249,318.889
1250,573.813
1251,114.96
1252,374.684
1253,368.304
1254,434.579
1255,245.076
1256,617.624
1257,227.78
1258,719.387
1259,471.628
1260,2336.701
1261,2393.764
1262,1015.31
1263,2446.92
1264,546.306
1265,591.824
1266,13.334
1267,29.039
1268,167.586
1269,742.197
1270,736.086
1271,518.26
1272,756.393
1273,603.057
1274,1486.022
1275,189.452
1276,9.855
1277,10.484
1278,1107.739
1279,193.216
1280,296.781
1281,2611.596
1282,304.274
1283,3714.027
1284,135.985
1285,2896.831
1286,773.19
1287,3508.124
1288,979.534
1289,832.315
1290,1022.21
1291,562.082
1292,390.934
1293,1449.145
1294,389.227
1295,306.769
1296,310.643
1297,923.33
1298,57.114
1299,1177.083
1300,26.346
1301,387.251
1302,150.662
1303,171.579
1304,230.452
1305,549.609
1306,197.066
1307,4028.177
1308,141.255
1309,662.958
1310,986.27
1311,9.474
1312,399.944
1313,537.882
1314,630.702
1315,243.529
1316,2610.658
1317,587.11
1318,1402.37
1319,222.582
1320,458.487
1321,258.103
1322,715.116
1323,936.572
1324,1454.427
1325,60.631
1326,1427.861
1327,979.208
1328,2798.155
1329,365.461
1330,630.995
1331,372.039
1332,494.782
1333,2703.759
1334,354.905
1335,146.313
1336,360.481
1337,452.136
1338,118.164
1339,1063.921
1340,696.025
1341,477.996
1342,564.486
1343,631.168
1344,727.622
1345,2016.716
1346,23.592
1347,1478.859
1348,384.914
1349,465.599
1350,1992.929
1351,421.249
1352,31.807
1353,2080.462
1354,35.359
1355,245.441
1356,213.276
1357,166.732
1358,1855.261
1359,311.653
1360,109.86
1361,579.654
1362,113.771
1363,1046.345
1364,2491.196
1365,699.272
1366,924.091
1367,633.093
1368,127.479
1369,841.323
1370,1810.137
1371,1163.472
1372,2612.7
1373,695.603
1374,1422.926
1375,551.745
1376,232.535
1377,237.816
1378,2232.128
1379,150.02
1380,1189.308
1381,377.782
1382,1058.883
1383,1448.691
1384,1650.528
1385,565.41
1386,1698.394
1387,150.913
1388,213.524
1389,639.273
1390,362.196
1391,567.23
1392,723.809
1393,4537.382
1394,1086.117
1395,114.694
1396,1944.569
1397,578.021
1398,18.933
1399,2.333
1400,832.91
1401,2271.033
1402,504.165
1403,2749.13
1404,311.319
1405,1556.905
1406,582.205
1407,1996.58
1408,555.792
1409,1742.165
1410,644.55
1411,3352.147
1412,1460.353
1413,194.482
1414,1937.781
1415,78.543
1416,458.796
1417,71.636
1418,294.562
1419,1558.893
1420,665.519
1421,824.266
1422,333.573
1423,568.627
1424,1828.233
1425,80.426
1426,62.087
1427,1137.84
1428,1102.527
1429,1901.866
1430,994.688
1431,321.127
1432,165.347
1433,285.147
1434,811.043
1435,27.079
1436,396.618
1437,462.904
1438,3902.288
1439,1213.997
1440,1692.452
1441,56.853
1442,551.212
1443,2222.64
1444,117.539
1445,1703.698
1446,431.726
1447,1134.724
1448,1313.655
1449,341.005
1450,615.044
1451,576.7
1452,616.296
1453,76.462
1454,2873.683
1455,1172.427
1456,1167.151
1457,5204.129
1458,223.645
1459,152.033
1460,1355.806
1461,53.95
1462,4654.124
1463,312.946
1464,83.75
1465,2536.006
1466,14.382
1467,1203.929
1468,851.449
1469,15.32
1470,39.385
1471,72.188
1472,493.987
1473,1964.793
1474,553.166
1475,1020.037
1476,693.999
1477,793.585
1478,49.063
1479,679.964
1480,83.83
1481,237.475
1482,165.698
1483,364.342
1484,522.649
1485,1783.653
1486,1232.959
1487,3535.35
1488,1652.46
1489,581.375
1490,404.15
1491,811.111
1492,586.778
1493,735.296
1494,580.563
1495,830.458
1496,742.97
1497,10.006
1498,85.152
1499,993.3
1500,264.329
1501,2165.422
1502,811.563
1503,2687.694
1504,348.386
1505,974.868
1506,225.916
1507,1256.2
1508,264.971
1509,24.194
1510,1278.112
1511,317.742
1512,904.914
1513,1462.024
1514,335.728
1515,730.116
1516,403.699
1517,838.782
1518,23.233
1519,923.897
1520,751.046
1521,2480.882
1522,208.585
1523,609.589
1524,1434.413
1525,871.219
1526,505.213
1527,458.859
1528,93.259
1529,468.657
1530,214.922
1531,73.046
1532,198.92
1533,1705.857
1534,2307.424
1535,1082.34
1536,668.571
1537,281.867
1538,1558.608
1539,519.436
1540,1122.546
1541,213.606
1542,77.517
1543,261.193
1544,490.615
1545,245.414
1546,1092.36
1547,315.64
1548,1162.973
1549,88.817
1550,905.834
1551,309.263
1552,489.886
1553,1624.333
1554,713.269
1555,190.326
1556,2422.495
1557,233.825
1558,1698.804
1559,2134.738
1560,1582.482
1561,1853.798
1562,150.899
1563,432.891
1564,2266.697
1565,503.66
1566,600.077
1567,195.055
1568,315.027
1569,1329.109
1570,243.349
1571,1206.971
1572,2519.619
1573,734.541
1574,728.451
1575,748.404
1576,116.792
1577,962.368
1578,315.565
1579,196.794
1580,14.781
1581,229.963
1582,1008.743
1583,1439.21
1584,698.006
1585,1090.724
1586,477.267
1587,1766.243
1588,1685.541
1589,412.359
1590,587.62
1591,920.114
1592,1096.831
1593,645.215
1594,1808.996
1595,2799.874
1596,2225.858
1597,1068.14
1598,2679.897
1599,228.56
1600,2913.695
1601,1905.682
1602,262.986
1603,274.589
1604,3161.07
1605,3772.892
1606,1442.4
1607,480.98
1608,204.474
1609,3186.18
1610,91.043
1611,1131.253
1612,1065.211
1613,1368.898
1614,95.018
1615,948.459
1616,461.287
1617,951.776
1618,441.67
1619,45.82
1620,822.234
1621,5263.893
1622,1212.706
1623,1198.78
1624,1088.77
1625,884.0
1626,759.461
1627,313.929
1628,197.606
1629,62.664
1630,30.402
1631,3145.902
1632,2231.018
1633,24.268
1634,1191.866
1635,124.749
1636,84.025
1637,59.757
1638,2271.302
1639,241.099
1640,23.465
1641,1324.632
1642,1151.8
1643,113.409
1644,475.005
1645,1751.975
1646,1624.358
1647,2424.941
1648,37.589
1649,793.95
1650,756.02
1651,376.363
1652,3048.382
1653,275.963
1654,464.794
1655,522.557
1656,555.744
1657,1094.196
1658,510.457
1659,576.562
1660,413.012
1661,813.934
1662,3531.513
1663,308.86
1664,1766.162
1665,260.736
1666,248.335
1667,700.356
1668,461.285
1669,168.699
1670,220.869
1671,326.725
1672,1819.363
1673,1245.913
1674,1426.236
1675,1036.045
1676,2638.388
1677,1566.602
1678,56.062
1679,1131.179
1680,203.875
1681,3141.041
1682,19.067
1683,560.827
1684,1272.626
1685,357.83
1686,1749.014
1687,1818.979
1688,1736.658
1689,202.747
1690,1910.6
1691,1316.47
1692,761.537
1693,2946.464
1694,357.5
1695,489.239
1696,366.863
1697,286.672
1698,658.034
1699,981.858
1700,363.264
1701,1089.669
1702,1179.528
1703,530.028
1704,80.247
1705,1600.557
1706,103.487
1707,132.988
1708,1998.021
1709,657.704
1710,949.802
1711,1128.635
1712,5512.156
1713,1064.808
1714,518.694
1715,583.853
1716,2415.83
1717,1634.81
1718,887.325
1719,598.282
1720,844.282
1721,554.24
1722,2045.28
1723,225.086
1724,221.706
1725,692.599
1726,946.491
1727,680.36
1728,302.303
1729,410.543
1730,505.537
1731,567.56
1732,978.073
1733,158.625
1734,649.006
1735,2399.681
1736,497.009
1737,446.677
1738,319.902
1739,1651.369
1740,187.26
1741,604.599
1742,36.74
1743,667.184
1744,1847.542
1745,704.106
1746,999.543
1747,103.869
1748,231.71
1749,1597.928
1750,2386.086
1751,635.305
1752,49.37
1753,1857.223
1754,1094.106
1755,3611.434
1756,262.358
1757,1316.292
1758,868.34
1759,733.132
1760,254.443
1761,1662.485
1762,1255.006
1763,350.76
1764,291.21
1765,955.195
1766,759.878
1767,454.805
1768,199.907
1769,585.172
1770,104.6
1771,649.373
1772,444.486
1773,1233.794
1774,474.5
1775,1755.291
1776,472.072
1777,1417.366
1778,400.886
1779,1737.912
1780,207.678
1781,2755.761
1782,262.248
1783,1031.434
1784,549.209
1785,234.959
1786,491.769
1787,855.901
1788,6047.696
1789,398.705
1790,115.47
1791,304.138
1792,2354.912
1793,719.098
1794,487.874
1795,800.248
1796,1.229
1797,251.54
1798,760.326
1799,674.635
1800,117.434
1801,29.859
1802,655.944
1803,357.23
1804,21.374
1805,208.431
1806,1640.943
1807,2362.673
1808,98.138
1809,644.686
1810,756.282
1811,1405.174
1812,77.501
1813,653.499
1814,409.491
1815,10.097
1816,639.685
1817,989.67
1818,189.032
1819,696.571
1820,75.974
1821,3334.784
1822,1023.019
1823,282.55
1824,545.705
1825,2268.828
1826,5687.426
1827,2007.982
1828,1218.048
1829,386.54
1830,38.782
1831,757.357
1832,935.242
1833,2362.769
1834,126.383
1835,633.123
1836,5007.072
1837,30.56
1838,245.034
1839,1879.915
1840,1232.175
1841,317.986
1842,703.435
1843,8125.094
1844,550.868
1845,293.577
1846,451.988
1847,3419.935
1848,188.92
1849,3192.429
1850,113.953
1851,3773.901
1852,121.448
1853,222.597
1854,986.625
1855,1164.801
1856,445.467
1857,437.573
1858,462.113
1859,104.356
1860,462.662
1861,1804.924
1862,989.799
1863,850.116
1864,165.297
1865,443.847
1866,659.02
1867,848.439
1868,424.825
1869,2379.287
1870,678.248
1871,454.001
1872,396.515
1873,483.703
1874,1555.471
1875,209.561
1876,125.255
1877,1238.35
1878,238.61
1879,2248.858
1880,1144.464
1881,668.054
1882,87.081
1883,168.558
1884,106.604
1885,575.136
1886,1048.133
1887,383.267
1888,463.837
1889,442.99
1890,739.74
1891,1039.627
1892,2534.128
1893,271.951
1894,257.065
1895,781.138
1896,484.493
1897,2574.592
1898,53.363
1899,35.35
1900,309.174
1901,953.826
1902,136.577
1903,30.902
1904,16.439
1905,526.712
1906,883.827
1907,295.176
1908,1461.768
1909,1097.304
1910,874.076
1911,357.233
1912,560.869
1913,504.99
1914,1448.55
1915,258.143
1916,750.311
1917,665.929
1918,42.509
1919,3314.817
1920,499.631
1921,145.699
1922,66.416
1923,4002.054
1924,1892.444
1925,158.883
1926,1102.271
1927,1256.081
1928,1467.05
1929,506.485
1930,1449.72
1931,602.847
1932,1693.208
1933,1641.329
1934,790.802
1935,970.502
1936,1412.706
1937,720.123
1938,1625.409
1939,242.927
1940,422.131
1941,745.345
1942,190.208
1943,565.299
1944,24.236
1945,1699.957
1946,20.812
1947,1433.023
1948,346.129
1949,359.012
1950,816.72
1951,119.863
1952,898.979
1953,152.944
1954,633.946
1955,551.637
1956,98.67
1957,777.272
1958,1520.879
1959,1206.563
1960,3.469
1961,353.58
1962,141.437
1963,929.545
1964,56.277
1965,3247.206
1966,577.244
1967,1329.997
1968,1995.126
1969,715.09
1970,3130.665
1971,153.617
1972,1961.702
1973,825.636
1974,126.101
1975,142.664
1976,609.066
1977,482.877
1978,826.88
1979,924.872
1980,18.994
1981,4221.988
1982,783.537
1983,1967.577
1984,75.79
1985,1707.508
1986,303.108
1987,417.929
1988,413.14
1989,835.108
1990,349.548
1991,272.461
1992,1641.153
1993,3691.786
1994,1667.834
1995,3538.084
1996,30.572
1997,125.255
1998,9.879
1999,2235.839
2000,1161.994
2001,4.609
2002,326.646
2003,512.587
2004,173.749
2005,87.16
2006,1141.686
2007,950.92
2008,597.147
2009,1125.716
2010,1002.153
2011,5647.656
2012,2094.882
2013,316.061
2014,4168.522
2015,95.889
2016,1305.029
2017,2.524
2018,1246.771
2019,3174.243
2020,103.943
2021,3872.054
2022,1093.043
2023,1592.484
2024,43.171
2025,1063.426
2026,1301.638
2027,157.409
2028,1164.777
2029,892.416
2030,649.773
2031,857.837
2032,246.658
2033,1397.863
2034,452.841
2035,2702.709
2036,1834.325
2037,670.346
2038,825.252
2039,1555.739
2040,404.839
2041,16.409
2042,1422.106
2043,1507.925
2044,774.506
2045,86.475
