Sample#,Failure_time
200,334.174
201,531.024
202,244.117
203,384.346
204,508.176
205,142.037
206,394.374
207,513.496
208,478.392
209,344.892
210,144.639
211,345.677
212,158.184
213,234.374
214,156.815
215,260.181
216,291.753
217,331.341
218,411.79
219,480.639
220,214.58
221,429.039
222,398.494
223,413.188
224,272.999
225,361.965
226,257.236
227,263.148
228,434.231
229,290.868
230,152.865
231,327.594
232,133.2
233,97.005
234,396.678
235,325.829
236,426.432
237,402.17
238,485.44
239,388.366
240,384.513
241,402.23
242,316.469
243,315.284
244,218.667
245,633.107
246,504.374
247,479.319
248,426.12
249,339.925
250,310.387
251,409.037
252,187.016
253,324.747
254,580.904
255,337.022
256,379.515
257,266.599
258,272.943
259,253.118
260,487.907
261,530.007
262,368.018
263,211.365
264,408.698
265,353.493
266,206.559
267,642.716
268,470.16
269,376.097
270,480.153
271,108.142
272,414.358
273,315.325
274,507.777
275,452.061
276,184.397
277,307.701
278,342.709
279,276.502
280,354.115
281,394.38
282,200.649
283,333.409
284,355.199
285,408.781
286,267.804
287,155.335
288,392.496
289,638.836
290,183.322
291,212.465
292,412.918
293,351.754
294,157.876
295,271.987
296,359.596
297,161.761
298,415.52
299,381.313
300,483.784
301,372.863
302,563.709
303,303.378
304,416.872
305,481.845
306,460.884
307,302.363
308,207.221
309,194.892
310,303.278
311,433.393
312,402.226
313,405.889
314,264.334
315,263.486
316,481.146
317,347.778
318,356.025
319,206.48
320,268.736
321,312.248
322,390.483
323,187.673
324,72.313
325,301.643
326,454.749
327,110.999
328,417.657
329,500.058
330,569.21
331,428.793
332,412.678
333,117.959
334,190.755
335,464.336
336,557.015
337,592.894
338,429.878
339,590.264
340,441.076
341,381.882
342,679.664
343,493.997
344,266.073
345,470.662
346,342.157
347,522.809
348,291.51
349,385.699
350,359.422
351,319.069
352,532.737
353,410.923
354,231.731
355,298.736
356,292.116
357,410.29
358,188.275
359,353.888
360,430.058
361,152.325
362,511.161
363,387.82
364,555.462
365,595.13
366,402.53
367,218.699
368,287.329
369,189.469
370,524.439
371,322.545
372,488.186
373,235.721
374,409.606
375,236.005
376,590.045
377,367.093
378,337.229
379,363.432
380,323.317
381,231.008
382,292.279
383,110.553
384,509.85
385,500.028
386,265.28
387,299.954
388,477.55
389,169.787
390,555.055
391,318.581
392,304.379
393,429.938
394,395.324
395,446.723
396,339.23
397,346.812
398,494.838
399,276.354
400,322.778
401,374.471
402,614.58
403,454.276
404,742.181
405,607.551
406,299.117
407,343.909
408,342.375
409,518.055
410,392.302
411,587.116
412,287.74
413,134.228
414,146.517
415,480.311
416,400.627
417,345.098
418,368.314
419,356.692
420,187.991
421,186.707
422,377.339
423,546.679
424,142.81
425,448.72
426,130.384
427,305.57
428,325.366
429,446.342
430,175.71
431,243.125
432,347.116
433,300.62
434,543.866
435,365.073
436,249.863
437,378.812
438,503.371
439,464.807
440,368.579
441,115.781
442,371.597
443,286.638
444,399.843
445,237.805
446,261.413
447,274.268
448,345.633
449,360.486
450,290.286
451,510.53
452,293.284
453,271.246
454,493.673
455,423.987
456,323.767
457,106.394
458,359.908
459,517.224
460,229.991
461,350.343
462,531.36
463,397.669
464,461.115
465,340.876
466,284.545
467,287.637
468,579.792
469,265.516
470,470.891
471,436.535
472,310.131
473,579.735
474,115.737
475,605.236
476,498.379
477,436.656
478,320.187
479,388.295
480,395.999
481,287.764
482,452.688
483,222.711
484,176.385
485,235.11
486,222.219
487,258.583
488,313.55
489,470.229
490,257.804
491,166.706
492,550.001
493,155.302
494,813.851
495,192.483
496,350.53
497,385.452
498,129.96
499,294.8
500,239.161
501,210.582
502,261.129
503,511.162
504,477.184
505,413.146
506,607.707
507,247.974
508,210.937
509,222.078
510,46.595
511,162.686
512,642.407
513,614.023
514,401.356
515,152.221
516,423.333
517,625.282
518,214.048
519,171.286
520,299.219
521,412.334
522,199.547
523,276.45
524,351.766
525,418.387
526,301.38
527,497.43
528,164.055
529,319.029
530,287.867
531,123.7
532,170.79
533,446.345
534,214.508
535,220.243
536,569.953
537,318.372
538,492.87
539,375.464
540,685.283
541,223.382
542,199.241
543,134.053
544,267.304
545,672.196
546,358.991
547,389.119
548,376.337
549,316.495
550,317.708
551,413.614
552,118.387
553,434.296
554,349.45
555,381.471
556,249.247
557,315.263
558,244.489
559,526.433
560,127.742
561,148.142
562,620.003
563,264.19
564,124.173
565,449.168
566,367.587
567,373.785
568,163.496
569,300.102
570,441.846
571,459.467
572,231.812
573,427.641
574,451.496
575,439.432
576,440.143
577,311.507
578,532.81
579,403.107
580,515.665
581,350.439
582,191.338
583,300.945
584,330.581
585,346.383
586,297.002
587,291.501
588,617.846
589,510.01
590,282.514
591,430.129
592,239.944
593,340.561
594,75.624
595,223.267
596,274.846
597,298.889
598,357.48
599,303.259
600,366.722
601,241.805
602,430.539
603,271.527
604,370.481
605,408.105
606,355.852
607,184.385
608,409.203
609,433.494
610,309.206
611,641.992
612,371.508
613,434.169
614,404.153
615,375.21
616,429.485
617,333.843
618,271.811
619,271.244
620,392.385
621,413.655
622,428.158
623,408.647
624,134.741
625,119.088
626,231.928
627,248.541
628,450.124
629,370.385
630,345.489
631,293.812
632,176.665
633,362.36
634,321.751
635,333.328
636,521.772
637,343.92
638,286.233
639,358.016
640,467.441
641,391.891
642,471.615
643,290.945
644,61.021
645,283.2
646,512.776
647,219.687
648,297.592
649,455.947
650,200.4
651,503.226
652,312.121
653,105.544
654,314.471
655,327.337
656,535.433
657,225.031
658,305.909
659,117.516
660,216.666
661,445.334
662,373.705
663,332.902
664,137.407
665,248.84
666,375.331
667,461.222
668,330.626
669,339.594
670,602.81
671,206.697
672,513.626
673,464.841
674,379.266
675,192.088
676,375.334
677,200.87
678,263.688
679,586.03
680,185.537
681,110.797
682,368.557
683,150.377
684,245.419
685,728.265
686,573.626
687,298.397
688,173.571
689,211.873
690,431.595
691,288.377
692,517.423
693,365.082
694,331.489
695,495.028
696,282.366
697,348.169
698,243.336
699,370.014
700,287.322
701,332.399
702,354.857
703,336.847
704,504.956
705,450.183
706,377.373
707,449.358
708,482.408
709,286.91
710,368.435
711,295.268
712,446.23
713,307.742
714,349.494
715,316.279
716,550.438
717,292.311
718,275.067
719,233.355
720,29.133
721,469.108
722,392.088
723,385.368
724,429.73
725,365.961
726,280.922
727,239.623
728,437.717
729,366.45
730,308.294
731,202.905
732,327.482
733,350.033
734,448.57
735,298.106
736,246.818
737,377.806
738,459.75
739,323.15
740,419.396
741,408.994
742,203.142
743,488.056
744,211.484
745,191.092
746,92.059
747,410.787
748,354.063
749,466.964
750,204.292
751,259.417
752,374.449
753,562.006
754,431.614
755,481.296
756,380.014
757,365.939
758,195.57
759,444.748
760,169.49
761,125.879
762,202.821
763,402.593
764,274.346
765,295.94
766,343.3
767,327.059
768,201.753
769,284.65
770,186.466
771,104.632
772,276.926
773,339.395
774,253.573
775,466.829
776,294.777
777,450.011
778,360.394
779,447.57
780,375.832
781,271.358
782,211.043
783,229.151
784,354.139
785,323.889
786,235.96
787,326.132
788,461.627
789,453.659
790,576.284
791,316.759
792,70.52
793,445.784
794,433.759
795,459.488
796,359.951
797,235.539
798,677.16
799,441.771
800,386.283
801,402.791
802,300.448
803,431.368
804,494.783
805,231.682
806,296.846
807,233.85
808,492.744
809,796.297
810,570.513
811,399.512
812,203.763
813,206.08
814,290.814
815,512.86
816,232.856
817,356.503
818,521.531
819,508.878
820,299.197
821,368.124
822,452.227
823,396.252
824,712.815
825,378.654
826,576.755
827,331.217
828,145.434
829,405.129
830,223.373
831,277.384
832,494.067
833,365.315
834,233.874
835,417.024
836,533.385
837,445.313
838,222.718
839,498.085
840,396.779
841,428.761
842,460.09
843,507.13
844,50.365
845,485.962
846,270.963
847,228.496
848,437.88
849,388.235
850,159.867
851,612.144
852,493.76
853,408.51
854,561.695
855,468.111
856,351.078
857,216.245
858,239.786
859,156.193
860,523.626
861,239.055
862,262.13
863,244.772
864,209.252
865,536.6
866,151.476
867,360.431
868,186.017
869,414.896
870,231.424
871,419.442
872,239.078
873,223.335
874,246.44
875,702.701
876,380.26
877,615.817
878,196.085
879,482.665
880,515.555
881,532.463
882,274.285
883,495.971
884,327.993
885,636.647
886,383.201
887,433.952
888,197.83
889,316.75
890,377.23
891,288.239
892,280.232
893,331.802
894,524.125
895,431.221
896,493.902
897,293.338
898,338.287
899,384.781
900,277.562
901,345.128
902,544.106
903,376.13
904,270.816
905,475.189
906,270.347
907,271.955
908,220.175
909,411.669
910,428.52
911,164.75
912,223.495
913,300.036
914,496.273
915,431.914
916,461.402
917,335.315
918,351.797
919,317.84
920,158.568
921,210.524
922,255.358
923,326.695
924,537.871
925,154.631
926,399.968
927,138.259
928,130.026
929,438.569
930,356.604
931,161.34
932,359.315
933,368.532
934,221.051
935,314.452
936,304.992
937,482.821
938,645.195
939,388.015
940,478.964
941,198.006
942,302.444
943,352.639
944,296.154
945,308.438
946,526.763
947,465.64
948,567.589
949,319.034
950,520.427
951,327.377
952,322.371
953,385.056
954,549.262
955,557.829
956,509.177
957,146.022
958,499.211
959,39.223
960,353.617
961,347.215
962,421.711
963,511.66
964,382.734
965,443.614
966,341.002
967,462.205
968,415.917
969,503.955
970,378.46
971,467.387
972,405.998
973,244.833
974,188.394
975,456.529
976,263.756
977,438.096
978,406.931
979,318.959
980,419.966
981,586.048
982,356.8
983,319.525
984,103.451
985,381.975
986,435.929
987,541.735
988,202.968
989,375.926
990,202.247
991,432.955
992,910.931
993,358.166
994,346.638
995,460.059
996,128.075
997,339.71
998,301.289
999,463.752
1000,382.24
1001,292.13
1002,537.97
1003,242.642
1004,467.89
1005,380.851
1006,509.183
1007,250.725
1008,474.831
1009,485.594
1010,257.047
1011,210.261
1012,642.736
1013,247.353
1014,398.244
1015,447.761
1016,510.626
1017,229.825
1018,172.16
1019,339.951
1020,272.969
1021,455.522
1022,260.222
1023,255.639
1024,452.102
1025,396.902
1026,321.124
1027,310.292
1028,363.778
1029,438.204
1030,494.056
1031,367.961
1032,422.68
1033,459.035
1034,268.732
1035,467.127
1036,294.972
1037,363.402
1038,339.352
1039,420.569
1040,492.398
1041,319.458
1042,109.15
1043,371.511
1044,321.266
1045,470.624
1046,274.118
1047,188.337
1048,84.81
1049,483.64
1050,339.323
1051,515.642
1052,431.674
1053,218.667
1054,492.957
1055,296.156
1056,362.846
1057,228.333
1058,397.679
1059,400.385
1060,312.755
1061,574.736
1062,435.901
1063,309.189
1064,336.443
1065,454.824
1066,308.324
1067,404.594
1068,723.15
1069,548.469
1070,477.563
1071,177.652
1072,196.074
1073,358.057
1074,291.395
1075,220.019
1076,499.053
1077,404.431
1078,267.907
1079,271.832
1080,207.658
1081,449.836
1082,621.803
1083,375.784
1084,198.646
1085,386.82
1086,320.596
1087,402.301
1088,300.85
1089,333.131
1090,327.132
1091,249.59
1092,176.433
1093,359.596
1094,260.63
1095,204.103
1096,431.872
1097,269.197
1098,296.164
1099,204.213
1100,412.635
1101,215.008
1102,193.339
1103,459.346
1104,388.006
1105,148.416
1106,254.186
1107,319.775
1108,599.728
1109,345.388
1110,578.491
1111,528.378
1112,350.431
1113,390.411
1114,374.84
1115,608.703
1116,310.045
1117,273.468
1118,562.23
1119,292.329
1120,394.731
1121,303.999
1122,121.037
1123,405.47
1124,413.084
1125,475.23
1126,106.991
1127,275.569
1128,340.829
1129,314.868
1130,468.97
1131,183.197
1132,282.091
1133,401.725
1134,432.451
1135,509.57
1136,596.162
1137,273.19
1138,356.075
1139,258.046
1140,568.223
1141,161.596
1142,347.806
1143,470.773
1144,438.519
1145,133.037
1146,610.301
1147,185.508
1148,259.397
1149,305.348
1150,266.747
1151,444.459
1152,314.069
1153,474.824
1154,495.674
1155,403.905
1156,287.97
1157,338.576
1158,319.664
1159,261.166
1160,320.744
1161,572.268
1162,325.956
1163,159.423
1164,116.24
1165,397.603
1166,187.618
1167,327.933
1168,636.009
1169,514.587
1170,674.124
1171,564.683
1172,600.428
1173,603.296
1174,168.793
1175,118.253
1176,451.404
1177,423.941
1178,579.15
1179,147.611
1180,148.772
1181,462.128
1182,319.755
1183,338.948
1184,203.68
1185,459.916
1186,378.96
1187,551.398
1188,380.983
1189,213.415
1190,381.04
1191,350.332
1192,402.717
1193,375.475
1194,458.899
1195,350.859
1196,299.899
1197,272.675
1198,321.509
1199,429.213
1200,350.991
1201,413.963
1202,399.915
1203,215.66
1204,116.365
1205,324.761
1206,263.712
1207,476.296
1208,596.088
1209,337.523
1210,322.004
1211,317.122
1212,270.076
1213,267.03
1214,324.071
1215,281.969
1216,272.468
1217,499.642
1218,157.652
1219,371.512
1220,634.138
1221,375.338
1222,399.774
1223,396.76
1224,376.175
1225,270.426
1226,347.304
1227,310.271
1228,265.342
1229,234.902
1230,332.242
1231,512.357
1232,412.515
1233,76.747
1234,367.015
1235,485.207
1236,154.615
1237,108.281
1238,204.672
1239,393.943
1240,482.679
1241,446.772
1242,533.357
1243,93.995
1244,431.75
1245,431.899
1246,80.009
1247,346.592
1248,542.721
1249,288.525
1250,550.139
1251,527.355
1252,312.333
1253,458.928
1254,335.438
1255,494.434
1256,125.168
1257,311.603
1258,314.698
1259,99.237
1260,642.437
1261,324.01
1262,501.732
1263,318.813
1264,373.664
1265,515.288
1266,427.329
1267,506.033
1268,258.156
1269,123.854
1270,250.438
1271,323.558
1272,293.604
1273,471.06
1274,509.817
1275,410.716
1276,194.324
1277,211.5
1278,255.237
1279,211.87
1280,176.386
1281,291.469
1282,388.024
1283,302.148
1284,271.864
1285,426.586
1286,377.667
1287,478.941
1288,426.82
1289,233.518
1290,335.713
1291,728.89
1292,164.195
1293,286.064
1294,428.242
1295,442.854
1296,402.363
1297,369.521
1298,408.281
1299,269.838
1300,540.352
1301,345.676
1302,376.088
1303,149.116
1304,578.298
1305,451.814
1306,304.244
1307,243.538
1308,224.828
1309,746.774
1310,257.961
1311,217.896
1312,556.978
1313,101.99
1314,426.515
1315,351.203
1316,242.165
1317,361.254
1318,279.372
1319,463.056
1320,406.408
1321,312.327
1322,528.605
1323,339.399
1324,383.021
1325,474.651
1326,327.754
1327,144.65
1328,345.092
1329,390.933
1330,289.922
1331,197.891
1332,334.11
1333,192.998
1334,313.926
1335,509.73
1336,292.517
1337,601.84
1338,375.492
1339,368.201
1340,342.106
1341,319.571
1342,424.407
1343,325.355
1344,428.742
1345,124.378
1346,324.372
1347,173.277
1348,376.962
1349,329.042
1350,385.552
1351,150.368
1352,216.689
1353,476.348
1354,563.012
1355,215.93
1356,97.121
1357,523.63
1358,566.82
1359,372.914
1360,107.258
1361,178.813
1362,296.408
1363,240.665
1364,283.154
1365,552.874
1366,525.426
1367,368.695
1368,367.879
1369,513.54
1370,348.395
1371,440.835
1372,436.381
1373,276.059
1374,141.442
1375,471.517
1376,239.619
1377,461.859
1378,448.431
1379,678.358
1380,419.824
1381,287.059
1382,370.682
1383,187.23
1384,272.292
1385,495.242
1386,654.281
1387,520.621
1388,200.659
1389,243.274
1390,532.231
1391,405.897
1392,422.524
1393,205.036
1394,365.81
1395,318.284
1396,190.711
1397,343.321
1398,126.317
1399,285.801
1400,283.247
1401,314.311
1402,466.671
1403,271.139
1404,334.219
1405,604.768
1406,503.662
1407,387.958
1408,362.807
1409,729.094
1410,214.554
1411,294.082
1412,393.767
1413,177.146
1414,659.931
1415,372.725
1416,541.097
1417,450.821
1418,138.794
1419,512.159
1420,468.769
1421,485.15
1422,513.916
1423,440.321
1424,664.49
1425,392.23
1426,244.768
1427,251.481
1428,390.624
1429,355.173
1430,371.389
1431,138.502
1432,278.083
1433,609.033
1434,331.584
1435,375.978
1436,236.342
1437,626.501
1438,569.915
1439,323.577
1440,549.068
1441,515.07
1442,211.258
1443,342.783
1444,475.901
1445,349.315
1446,301.716
1447,179.085
1448,443.828
1449,520.107
1450,379.19
1451,604.07
1452,343.424
1453,359.921
1454,332.737
1455,474.341
1456,294.151
1457,318.946
1458,323.703
1459,472.491
1460,275.889
1461,674.008
1462,403.139
1463,373.21
1464,291.056
1465,406.97
1466,176.518
1467,380.794
1468,404.102
1469,208.447
1470,411.437
1471,243.417
1472,437.945
1473,45.728
1474,193.999
1475,505.138
1476,333.738
1477,421.24
1478,417.375
1479,321.144
1480,357.902
1481,369.384
1482,262.148
1483,611.975
1484,322.706
1485,439.19
1486,352.88
1487,212.235
1488,574.428
1489,349.243
1490,341.175
1491,243.464
1492,306.8
1493,493.17
1494,431.772
1495,424.777
1496,121.811
1497,494.645
1498,473.755
1499,336.48
1500,151.141
1501,399.397
1502,237.532
1503,335.656
1504,359.752
1505,517.862
1506,153.773
1507,387.587
1508,329.206
1509,443.436
1510,564.202
1511,363.269
1512,391.496
1513,336.253
1514,339.55
1515,326.759
1516,365.208
1517,225.376
1518,264.334
1519,428.813
1520,259.256
1521,564.671
1522,372.661
1523,388.394
1524,226.43
1525,385.115
1526,301.914
1527,358.182
1528,540.598
1529,369.013
1530,254.286
1531,352.206
1532,247.432
1533,415.724
1534,484.832
1535,485.74
1536,207.112
1537,385.358
1538,497.192
1539,555.549
1540,364.369
1541,362.055
1542,591.459
1543,304.778
1544,316.155
1545,353.775
1546,292.711
1547,336.851
1548,291.193
1549,98.086
1550,76.369
1551,222.609
1552,144.344
1553,286.665
1554,544.588
1555,497.541
1556,436.984
1557,444.282
1558,156.555
1559,380.047
1560,614.76
1561,299.626
1562,512.077
1563,429.627
1564,374.865
1565,438.539
1566,404.554
1567,212.489
1568,538.512
1569,498.064
1570,400.394
1571,203.703
1572,578.375
1573,281.866
1574,135.183
1575,282.573
1576,160.077
1577,286.668
1578,208.803
1579,466.988
1580,411.769
1581,396.123
1582,356.056
1583,421.755
1584,253.449
1585,72.195
1586,482.044
1587,452.66
1588,540.958
1589,615.89
1590,107.945
1591,195.024
1592,519.232
1593,391.858
1594,294.083
1595,280.23
1596,263.492
1597,502.249
1598,520.309
1599,439.43
1600,216.782
1601,471.106
1602,333.45
1603,617.667
1604,491.202
1605,661.667
1606,519.244
1607,523.916
1608,173.019
1609,533.094
1610,390.47
1611,287.979
1612,433.477
1613,78.855
1614,401.11
1615,528.027
1616,285.327
1617,244.951
1618,219.233
1619,474.225
1620,371.745
1621,205.157
1622,435.255
1623,310.044
1624,236.718
1625,185.756
1626,129.327
1627,321.548
1628,407.656
1629,578.793
1630,592.781
1631,320.257
1632,389.872
1633,470.336
1634,351.067
1635,643.049
1636,395.309
1637,499.711
1638,212.453
1639,328.664
1640,53.639
1641,117.906
1642,414.997
1643,116.705
1644,570.002
1645,437.884
1646,541.524
1647,329.351
1648,178.164
1649,508.688
1650,389.93
1651,298.412
1652,313.782
1653,342.082
1654,165.966
1655,446.515
1656,249.286
1657,515.299
1658,498.413
1659,172.429
1660,362.494
1661,324.792
1662,375.711
1663,603.039
1664,388.516
1665,453.046
1666,315.178
1667,377.594
1668,162.419
1669,343.151
1670,492.558
1671,378.117
1672,464.396
1673,206.367
1674,732.972
1675,551.991
1676,177.403
1677,723.865
1678,245.964
1679,231.629
1680,545.032
1681,261.311
1682,458.015
1683,371.995
1684,535.222
1685,499.685
1686,502.987
1687,144.19
1688,471.266
1689,333.694
1690,175.018
1691,434.534
1692,322.762
1693,347.728
1694,386.063
1695,259.318
1696,407.841
1697,286.925
1698,352.204
1699,625.023
1700,258.641
1701,381.357
1702,403.703
1703,434.646
1704,111.839
1705,308.861
1706,353.813
1707,87.32
1708,136.741
1709,486.252
1710,566.82
1711,340.726
1712,518.443
1713,201.528
1714,308.092
1715,331.463
1716,517.762
1717,276.3
1718,446.864
1719,504.64
1720,516.617
1721,506.915
1722,365.527
1723,552.03
1724,369.425
1725,317.489
1726,356.488
1727,465.074
1728,377.851
1729,494.05
1730,242.118
1731,160.471
1732,204.729
1733,76.048
1734,347.346
1735,324.041
1736,604.514
1737,451.132
1738,440.602
1739,460.898
1740,281.907
1741,359.255
1742,388.64
1743,525.052
1744,408.225
1745,428.52
1746,449.467
1747,435.37
1748,315.15
1749,478.965
1750,383.155
1751,415.839
1752,378.434
1753,199.381
1754,286.134
1755,378.533
1756,548.335
1757,392.874
1758,306.72
1759,78.623
1760,236.874
1761,292.286
1762,183.235
1763,503.452
1764,306.489
1765,432.528
1766,333.611
1767,465.702
1768,234.929
1769,410.321
1770,399.997
1771,308.261
1772,435.955
1773,388.233
1774,487.579
1775,292.902
1776,278.572
1777,417.238
1778,495.995
1779,282.73
1780,458.753
1781,330.227
1782,405.813
1783,339.653
1784,423.48
1785,406.686
1786,432.25
1787,236.63
1788,312.549
1789,443.572
1790,231.714
1791,297.66
1792,339.328
1793,370.073
1794,636.326
1795,212.395
1796,346.389
1797,163.755
1798,309.658
1799,320.143
1800,335.185
1801,85.601
1802,443.197
1803,330.85
1804,510.949
1805,549.447
1806,202.001
1807,310.211
1808,487.583
1809,358.493
1810,204.5
1811,218.306
1812,242.033
1813,169.998
1814,319.847
1815,386.21
1816,683.169
1817,235.808
1818,291.512
1819,291.099
1820,193.753
1821,202.704
1822,449.755
1823,438.706
1824,334.223
1825,299.095
1826,642.863
1827,507.931
1828,475.486
1829,464.67
1830,357.956
1831,375.172
1832,215.537
1833,245.522
1834,567.167
1835,348.492
1836,387.077
1837,508.018
1838,429.548
1839,145.946
1840,298.193
1841,499.379
1842,179.83
1843,248.597
1844,440.546
1845,179.999
1846,233.894
1847,139.535
1848,679.115
1849,261.153
1850,199.633
1851,501.729
1852,542.789
1853,379.653
1854,247.771
1855,571.917
1856,440.99
1857,340.285
1858,297.03
1859,378.516
1860,215.33
1861,388.497
1862,127.09
1863,203.776
1864,61.533
1865,329.263
1866,294.516
1867,184.058
1868,508.23
1869,448.806
1870,193.469
1871,363.223
1872,284.412
1873,245.549
1874,221.674
1875,375.104
1876,498.185
1877,565.341
1878,411.458
1879,460.783
1880,546.087
1881,572.446
1882,475.772
1883,335.975
1884,582.148
1885,482.752
1886,310.407
1887,414.66
1888,396.207
1889,132.219
1890,330.674
1891,280.818
1892,360.375
1893,363.922
1894,371.141
1895,315.218
1896,221.556
1897,295.713
1898,343.523
1899,417.958
1900,321.828
1901,385.902
1902,597.774
1903,490.817
1904,510.168
1905,475.909
1906,416.063
1907,224.459
1908,303.285
1909,380.418
1910,253.816
1911,537.755
1912,376.284
1913,178.317
1914,415.668
1915,450.301
1916,271.724
1917,419.536
1918,317.978
1919,154.764
1920,84.167
1921,327.115
1922,516.975
1923,228.777
1924,169.88
1925,226.284
1926,182.678
1927,640.025
1928,275.209
1929,400.666
1930,369.668
1931,405.221
1932,351.031
1933,536.359
1934,353.416
1935,376.636
1936,323.437
1937,471.204
1938,257.66
1939,284.851
1940,528.621
1941,478.321
1942,349.131
1943,302.073
1944,452.171
1945,201.036
1946,441.609
1947,302.571
1948,318.149
1949,334.375
1950,344.274
1951,355.882
1952,468.756
1953,349.68
1954,218.547
1955,580.441
1956,293.155
1957,175.445
1958,446.727
1959,114.858
1960,456.708
1961,299.17
1962,586.365
1963,492.844
1964,514.307
1965,553.073
1966,439.596
1967,419.58
1968,533.015
1969,503.558
1970,417.516
1971,342.634
1972,290.147
1973,572.805
1974,125.403
1975,319.869
1976,643.202
1977,488.651
1978,339.717
1979,579.954
1980,284.356
1981,423.655
1982,243.169
1983,310.896
1984,395.147
1985,133.149
1986,387.552
1987,266.44
1988,198.613
1989,504.79
1990,215.287
1991,213.887
1992,425.865
1993,572.034
1994,418.527
1995,289.736
1996,168.215
1997,349.849
1998,365.873
1999,632.081
2000,199.349
2001,213.564
2002,419.363
2003,208.459
2004,516.211
2005,407.589
2006,451.691
2007,691.892
2008,353.35
2009,454.245
2010,302.426
2011,598.976
2012,362.464
2013,454.085
2014,246.635
2015,357.759
2016,280.809
2017,216.552
2018,161.369
2019,553.468
2020,337.92
2021,364.844
2022,301.847
2023,259.079
2024,267.661
2025,542.262
2026,173.489
2027,395.441
2028,350.666
2029,571.91
2030,505.311
2031,614.894
2032,254.292
2033,609.958
2034,448.516
2035,304.001
2036,401.689
2037,215.246
2038,339.602
2039,180.238
2040,281.514
2041,195.744
2042,473.97
2043,639.726
2044,432.74
2045,392.532
2046,512.749
2047,338.924
2048,356.332
2049,225.404
2050,412.521
2051,466.053
2052,633.392
2053,445.086
2054,221.773
2055,93.586
2056,216.412
2057,402.739
2058,486.197
2059,173.704
2060,401.882
2061,445.934
2062,411.232
2063,343.507
2064,493.001
2065,583.984
2066,283.902
2067,352.896
2068,253.837
2069,302.918
2070,376.11
2071,355.105
2072,543.045
2073,237.533
2074,346.155
2075,347.414
2076,404.198
2077,493.734
2078,437.817
2079,351.835
2080,589.764
2081,131.407
2082,268.129
2083,303.532
2084,461.25
2085,333.149
2086,365.087
2087,451.078
2088,473.014
2089,456.549
2090,258.544
2091,412.872
2092,459.19
2093,166.658
2094,277.521
2095,356.151
2096,360.881
2097,97.784
2098,149.764
2099,287.269
2100,487.791
2101,239.046
2102,345.502
2103,271.424
2104,501.907
2105,262.426
2106,403.944
2107,827.438
2108,112.684
2109,261.496
2110,246.902
2111,603.19
2112,124.231
2113,535.146
2114,343.384
2115,364.433
2116,300.651
2117,146.063
2118,539.041
2119,231.238
2120,340.993
2121,214.962
2122,445.966
2123,227.985
2124,320.629
2125,223.302
2126,276.506
2127,330.463
2128,280.178
2129,396.323
2130,392.13
2131,360.974
2132,541.882
2133,259.197
2134,294.573
2135,233.055
2136,325.956
2137,536.017
2138,439.842
2139,528.504
