Sample#,Failure_time
570,788.293
571,987.212
572,150.438
573,1334.479
574,1003.157
575,744.388
576,1120.705
577,171.861
578,424.1
579,236.646
580,577.032
581,461.054
582,458.388
583,1288.948
584,512.429
585,991.252
586,1610.704
587,154.366
588,2929.628
589,727.997
590,1502.267
591,1046.572
592,1266.044
593,250.603
594,408.538
595,253.127
596,131.34
597,169.298
598,4021.537
599,278.253
600,456.985
601,169.49
602,1114.223
603,937.408
604,1384.321
605,879.546
606,1144.724
607,1035.931
608,243.277
609,844.288
610,618.757
611,31.415
612,311.92
613,23.92
614,182.391
615,2751.448
616,688.985
617,395.008
618,1523.324
619,65.735
620,2190.295
621,312.312
622,229.647
623,1901.915
624,770.559
625,894.173
626,952.381
627,929.859
628,107.667
629,228.199
630,297.035
631,1067.676
632,1032.658
633,518.243
634,610.846
635,1014.132
636,198.012
637,436.044
638,104.099
639,1086.008
640,279.42
641,151.24
642,205.261
643,10.541
644,355.781
645,3359.814
646,1532.425
647,130.126
648,1186.67
649,1239.62
650,97.624
651,1639.739
652,524.261
653,715.122
654,622.608
655,573.82
656,152.599
657,2539.875
658,597.201
659,258.828
660,1114.638
661,467.769
662,1190.948
663,738.146
664,1541.454
665,337.941
666,37.574
667,149.731
668,1725.846
669,1259.644
670,1141.582
671,308.346
672,125.681
673,1164.101
674,469.578
675,836.52
676,1524.116
677,1629.548
678,1532.003
679,872.627
680,729.066
681,1774.625
682,152.597
683,195.441
684,512.913
685,275.754
686,1377.108
687,810.459
688,1829.804
689,2622.95
690,1190.16
691,450.657
692,427.447
693,318.632
694,912.447
695,107.589
696,103.302
697,589.953
698,83.498
699,376.561
700,240.014
701,1804.844
702,574.491
703,683.964
704,1079.93
705,404.154
706,183.577
707,160.387
708,642.699
709,325.75
710,1670.898
711,454.417
712,560.993
713,23.46
714,1397.303
715,629.286
716,375.411
717,1416.523
718,766.79
719,141.855
720,870.486
721,509.935
722,1050.88
723,2682.434
724,376.868
725,189.253
726,452.401
727,1353.955
728,355.548
729,263.476
730,490.51
731,63.062
732,536.798
733,124.555
734,181.652
735,334.882
736,360.567
737,168.005
738,1727.946
739,171.065
740,76.558
741,1130.571
742,466.058
743,926.632
744,330.1
745,369.776
746,1469.266
747,241.094
748,2741.905
749,3501.182
750,762.608
751,1202.327
752,157.981
753,1370.215
754,253.878
755,5.991
756,53.055
757,424.299
758,716.291
759,1178.217
760,212.619
761,12.966
762,543.737
763,151.435
764,108.949
765,258.788
766,552.124
767,684.402
768,324.425
769,492.161
770,431.588
771,109.004
772,57.465
773,1016.581
774,2606.785
775,462.469
776,458.348
777,537.231
778,2337.691
779,711.254
780,1079.982
781,236.833
782,1188.488
783,2.059
784,969.83
785,1200.434
786,780.297
787,1620.728
788,9.72
789,36.226
790,577.253
791,63.096
792,623.064
793,279.707
794,511.646
795,544.531
796,599.623
797,167.341
798,190.8
799,858.921
800,876.421
801,1401.733
802,1392.232
803,1412.0
804,614.619
805,2609.972
806,852.565
807,141.806
808,159.264
809,493.467
810,1115.848
811,17.203
812,441.721
813,266.663
814,233.827
815,2323.038
816,377.97
817,250.33
818,57.461
819,3054.396
820,393.868
821,1237.965
822,251.302
823,813.292
824,1084.786
825,324.716
826,161.174
827,840.286
828,125.302
829,450.527
830,35.5
831,1071.491
832,1406.724
833,224.088
834,1189.737
835,421.094
836,1051.489
837,827.042
838,593.306
839,1077.682
840,237.05
841,2286.087
842,2110.028
843,125.139
844,489.005
845,2134.671
846,537.256
847,1235.154
848,289.873
849,118.912
850,459.041
851,2096.838
852,807.852
853,964.918
854,884.509
855,1471.489
856,603.074
857,4958.044
858,129.015
859,491.072
860,649.263
861,55.387
862,1481.109
863,236.948
864,547.623
865,381.523
866,957.388
867,22.711
868,1215.963
869,2836.132
870,1184.042
871,433.111
872,2.236
873,351.838
874,161.567
875,152.503
876,331.665
877,151.091
878,1065.97
879,452.724
880,395.329
881,220.991
882,813.609
883,2766.644
884,142.958
885,2006.802
886,1597.981
887,73.554
888,858.701
889,652.466
890,775.124
891,2336.137
892,1354.154
893,3908.33
894,292.679
895,744.996
896,185.147
897,390.411
898,544.18
899,2623.216
900,3793.889
901,1499.819
902,1379.58
903,100.479
904,693.312
905,283.654
906,1661.758
907,383.778
908,247.741
909,1263.672
910,22.323
911,112.147
912,662.969
913,1067.075
914,1483.47
915,368.934
916,8.177
917,1319.731
918,420.168
919,441.738
920,287.578
921,471.919
922,1079.807
923,521.101
924,1317.642
925,836.865
926,467.113
927,137.995
928,297.614
929,626.004
930,1634.148
931,586.814
932,1189.672
933,129.26
934,128.858
935,43.447
936,2927.933
937,3050.613
938,146.759
939,273.327
940,453.676
941,719.784
942,423.582
943,365.57
944,396.596
945,2508.526
946,643.256
947,1038.751
948,1859.845
949,2580.294
950,616.47
951,974.582
952,391.989
953,393.083
954,1558.087
955,282.878
956,769.593
957,465.33
958,2257.854
959,253.171
960,1407.543
961,2322.894
962,32.425
963,1223.71
964,179.026
965,789.651
966,2855.635
967,737.748
968,362.281
969,802.109
970,407.019
971,722.034
972,300.222
973,556.81
974,485.211
975,1144.115
976,58.652
977,208.939
978,5899.443
979,768.366
980,1365.772
981,784.6
982,1.046
983,278.217
984,646.99
985,1380.95
986,3620.464
987,354.423
988,206.312
989,808.868
990,2595.377
991,755.636
992,1034.715
993,5.318
994,503.275
995,430.622
996,2169.519
997,258.711
998,1961.3
999,13.563
1000,809.128
1001,794.649
1002,618.67
1003,2946.853
1004,86.937
1005,1011.289
1006,227.022
1007,166.183
1008,361.856
1009,283.162
1010,413.87
1011,185.897
1012,120.838
1013,1110.906
1014,1183.813
1015,1492.994
1016,2564.331
1017,1772.999
1018,80.616
1019,697.557
1020,1141.971
1021,42.3
1022,72.456
1023,1127.932
1024,1069.567
1025,924.074
1026,1272.414
1027,2486.156
1028,1206.421
1029,436.201
1030,699.143
1031,643.925
1032,314.19
1033,566.814
1034,2273.718
1035,420.826
1036,644.958
1037,263.203
1038,2086.827
1039,1973.686
1040,9.455
1041,613.992
1042,202.839
1043,388.756
1044,406.357
1045,584.642
1046,613.236
1047,7.569
1048,128.59
1049,1124.545
1050,1402.951
1051,1288.382
1052,2022.89
1053,1500.83
1054,694.429
1055,1275.645
1056,622.174
1057,315.653
1058,213.441
1059,309.756
1060,1235.781
1061,951.012
1062,324.73
1063,217.983
1064,498.583
1065,766.448
1066,408.481
1067,132.362
1068,2811.573
1069,1608.189
1070,626.051
1071,330.134
1072,1291.971
1073,272.66
1074,989.96
1075,1343.616
1076,166.376
1077,119.963
1078,831.142
1079,846.829
1080,1640.644
1081,281.008
1082,1117.053
1083,1156.122
1084,120.116
1085,1875.554
1086,1239.73
1087,97.838
1088,262.884
1089,78.695
1090,844.938
1091,129.657
1092,297.021
1093,785.433
1094,1037.664
1095,903.529
1096,104.722
1097,521.358
1098,1139.213
1099,1170.911
1100,1649.031
1101,2910.57
1102,94.005
1103,1285.808
1104,400.682
1105,44.715
1106,676.685
1107,873.954
1108,58.133
1109,760.09
1110,595.054
1111,828.831
1112,474.291
1113,196.755
1114,707.447
1115,1469.008
1116,65.138
1117,669.381
1118,483.113
1119,1357.772
1120,433.459
1121,410.579
1122,1451.984
1123,1080.5
1124,245.694
1125,2275.227
1126,124.427
1127,1302.999
1128,142.804
1129,453.727
1130,829.876
1131,1848.787
1132,1321.668
1133,156.389
1134,481.967
1135,466.207
1136,767.912
1137,691.753
1138,433.946
1139,214.676
1140,1075.755
1141,38.881
1142,2726.874
1143,2052.117
1144,12.538
1145,150.037
1146,163.679
1147,339.975
1148,438.217
1149,278.136
1150,166.025
1151,474.835
1152,71.087
1153,1108.252
1154,250.545
1155,309.412
1156,47.666
1157,2399.619
1158,3053.839
1159,983.271
1160,1036.381
1161,413.746
1162,211.2
1163,132.989
1164,1409.985
1165,2143.702
1166,84.901
1167,206.602
1168,110.381
1169,151.918
1170,61.206
1171,486.598
1172,666.655
1173,1278.682
1174,1467.743
1175,2339.973
1176,41.774
1177,1528.34
1178,1183.097
1179,1180.348
1180,26.984
1181,336.817
1182,375.438
1183,315.36
1184,614.495
1185,586.405
1186,1047.566
1187,1153.896
1188,401.321
1189,829.067
1190,195.75
1191,513.572
1192,1049.603
1193,87.707
1194,2065.202
1195,1526.276
1196,192.38
1197,2433.878
1198,387.523
1199,389.895
1200,198.904
1201,1143.008
1202,154.64
1203,751.716
1204,2302.634
1205,771.885
1206,1296.159
1207,289.334
1208,941.137
1209,100.273
1210,1578.176
1211,613.704
1212,172.967
1213,380.092
1214,707.504
1215,404.95
1216,1303.741
1217,2465.503
1218,2623.421
1219,482.972
1220,1705.252
1221,1742.842
1222,1456.895
1223,141.227
1224,1259.434
1225,395.998
1226,662.738
1227,642.341
1228,758.659
1229,151.901
1230,287.193
1231,399.758
1232,163.025
1233,1243.04
1234,530.391
1235,73.821
1236,148.529
1237,3486.802
1238,710.245
1239,243.035
1240,1280.84
1241,1030.745
1242,290.455
1243,1310.685
1244,3192.389
1245,628.126
1246,419.579
1247,1098.256
1248,208.929
1249,333.476
1250,68.239
1251,680.6
1252,1035.834
1253,2105.452
1254,999.038
1255,1375.998
1256,2216.616
1257,1383.26
1258,275.16
1259,664.333
1260,561.735
1261,429.14
1262,1633.621
1263,594.749
1264,1237.848
1265,795.457
1266,1260.059
1267,232.713
1268,211.484
1269,422.999
1270,82.049
1271,928.593
1272,2099.613
1273,1703.917
1274,754.559
1275,25.932
1276,2436.582
1277,1291.45
1278,1254.851
1279,869.945
1280,109.833
1281,384.903
1282,1218.232
1283,758.468
1284,1889.043
1285,57.745
1286,648.741
1287,1007.169
1288,104.047
1289,1326.369
1290,147.772
1291,44.732
1292,999.786
1293,640.02
1294,639.221
1295,1276.549
1296,738.554
1297,373.132
1298,905.46
1299,89.675
1300,509.948
1301,1490.55
1302,1020.807
1303,194.17
1304,2249.943
1305,494.219
1306,704.843
1307,457.793
1308,341.142
1309,3760.522
1310,175.088
1311,2600.459
1312,1486.474
1313,1926.925
1314,1847.614
1315,872.182
1316,50.52
1317,1684.81
1318,1626.109
1319,331.644
1320,581.05
1321,382.528
1322,1206.709
1323,810.232
1324,670.546
1325,1625.9
1326,877.153
1327,720.538
1328,783.172
1329,167.932
1330,567.321
1331,615.549
1332,430.457
1333,3351.979
1334,2143.836
1335,629.825
1336,677.059
1337,169.656
1338,2843.241
1339,156.961
1340,262.712
1341,855.942
1342,1079.252
1343,251.472
1344,160.221
1345,1122.521
1346,389.849
1347,2295.473
1348,3097.086
1349,2079.489
1350,441.086
1351,2151.495
1352,652.558
1353,1551.275
1354,1607.506
1355,322.293
1356,231.019
1357,3527.593
1358,147.549
1359,1091.77
1360,581.83
1361,852.857
1362,51.024
1363,171.269
1364,656.989
1365,671.447
1366,671.69
1367,56.531
1368,13.049
1369,1385.981
1370,246.678
1371,252.775
1372,523.76
1373,1614.774
1374,209.224
1375,776.672
1376,119.943
1377,968.565
1378,35.711
1379,124.471
1380,1510.588
1381,37.039
1382,37.247
1383,377.51
1384,468.729
1385,2647.791
1386,218.329
1387,1379.404
1388,674.075
1389,2506.886
1390,1331.364
1391,1035.926
1392,3458.941
1393,2101.919
1394,26.908
1395,2088.469
1396,705.11
1397,477.274
1398,760.396
1399,314.826
1400,2461.17
1401,118.652
1402,1295.279
1403,223.011
1404,400.826
1405,2462.232
1406,815.247
1407,617.719
1408,16.951
1409,658.745
1410,2695.633
1411,2219.752
1412,319.325
1413,1815.879
1414,1550.418
1415,2470.106
1416,428.194
1417,621.416
1418,424.101
1419,696.98
1420,412.083
1421,1360.616
1422,72.382
1423,1916.551
1424,3890.681
1425,2658.752
1426,495.586
1427,283.831
1428,690.756
1429,325.989
1430,1169.793
1431,886.703
1432,147.092
1433,607.277
1434,1449.092
1435,36.464
1436,1385.544
1437,605.965
1438,593.479
1439,13.186
1440,2177.683
1441,832.314
1442,487.504
1443,531.861
1444,1978.863
1445,418.78
1446,1434.182
1447,728.027
1448,664.36
1449,1112.525
1450,183.959
1451,281.616
1452,1678.602
1453,200.608
1454,1093.563
1455,2595.271
1456,2543.408
1457,436.687
1458,1812.046
1459,675.684
1460,222.167
1461,1083.143
1462,348.777
1463,978.618
1464,1681.448
1465,75.101
1466,1264.772
1467,105.097
1468,65.759
1469,27.266
1470,334.431
1471,1208.737
1472,770.456
1473,745.285
1474,781.331
1475,1090.427
1476,3187.199
1477,2720.587
1478,439.936
1479,843.234
1480,416.618
1481,53.814
1482,1402.12
1483,17.059
1484,121.834
1485,3955.063
1486,1475.182
1487,1324.787
1488,1688.326
1489,461.427
1490,346.749
1491,259.534
1492,279.317
1493,289.788
1494,1556.663
1495,1172.073
1496,375.899
1497,995.316
1498,112.274
1499,209.95
1500,0.695
1501,181.572
1502,438.511
1503,394.924
1504,610.087
1505,424.626
1506,462.287
1507,783.411
1508,334.081
1509,2503.269
1510,1147.2
1511,115.396
1512,435.683
1513,550.305
1514,145.796
1515,2595.231
1516,382.922
1517,606.115
1518,1415.728
1519,1120.998
1520,2480.271
1521,263.531
1522,856.731
1523,58.548
1524,552.113
1525,100.252
1526,783.007
1527,570.651
1528,293.432
1529,681.48
1530,1393.681
1531,1620.562
1532,783.98
1533,420.412
1534,1272.298
1535,26.845
1536,680.607
1537,676.867
1538,561.109
1539,44.148
1540,257.708
1541,124.196
1542,703.816
1543,543.402
1544,564.75
1545,346.871
1546,1893.756
1547,467.469
1548,1288.683
1549,756.273
1550,955.084
1551,16.356
1552,2273.252
1553,548.736
1554,258.194
1555,538.282
1556,44.708
1557,207.343
1558,133.976
1559,965.551
1560,511.693
1561,146.15
1562,915.957
1563,85.854
1564,775.741
1565,380.559
1566,51.923
1567,89.888
1568,3.362
1569,78.437
1570,53.339
1571,488.293
1572,2202.701
1573,370.312
1574,843.746
1575,228.917
1576,1143.951
1577,2623.976
1578,111.712
1579,2758.566
1580,588.264
1581,2020.514
1582,814.509
1583,900.767
1584,59.71
1585,757.009
1586,360.414
1587,1749.482
1588,603.204
1589,2102.097
1590,716.258
1591,1389.717
1592,239.997
1593,159.162
1594,19.172
1595,75.672
1596,500.995
1597,1649.874
1598,1569.794
1599,212.42
1600,3968.591
1601,393.075
1602,1277.767
1603,121.822
1604,1704.838
1605,754.178
1606,1308.696
1607,897.518
1608,400.584
1609,1575.589
1610,155.56
1611,930.774
1612,220.313
1613,2428.608
1614,246.032
1615,1673.038
1616,1232.284
1617,1549.26
1618,1690.523
1619,133.911
1620,1654.472
1621,1834.953
1622,232.94
1623,444.891
1624,568.84
1625,963.859
1626,684.205
1627,592.089
1628,25.182
1629,2416.301
1630,230.641
1631,107.225
1632,88.756
1633,175.306
1634,668.303
1635,584.654
1636,29.817
1637,30.382
1638,882.115
1639,686.632
1640,1813.349
1641,290.561
1642,1060.845
1643,0.3
1644,300.943
1645,240.365
1646,485.647
1647,775.879
1648,255.604
1649,1835.837
1650,73.138
1651,845.192
1652,692.553
1653,582.055
1654,1500.536
1655,743.072
1656,567.706
1657,276.599
1658,1191.124
1659,1189.806
1660,55.088
1661,2088.904
1662,152.428
1663,746.417
1664,787.407
1665,698.056
1666,200.457
1667,358.167
1668,614.563
1669,416.832
1670,1417.883
1671,210.678
1672,418.129
1673,658.236
1674,83.918
1675,122.558
1676,713.129
1677,1115.839
1678,43.002
1679,140.312
1680,115.006
1681,588.662
1682,1595.566
1683,1006.461
1684,469.341
1685,1172.708
1686,828.527
1687,38.479
1688,762.28
1689,420.981
1690,1647.118
1691,1167.384
1692,1270.648
1693,2404.261
1694,898.336
1695,467.064
1696,113.079
1697,342.975
1698,578.776
1699,1681.161
1700,544.098
1701,177.548
1702,1971.817
1703,1659.987
1704,227.011
1705,111.571
1706,444.147
1707,1427.092
1708,47.406
1709,220.885
1710,626.753
1711,484.838
1712,300.812
1713,662.169
1714,962.747
1715,1738.494
1716,578.11
1717,235.572
1718,1363.375
1719,533.884
1720,2447.143
1721,562.875
1722,278.584
1723,101.22
1724,134.434
1725,539.936
1726,640.811
1727,2132.494
1728,874.914
1729,1372.147
1730,385.842
1731,1785.0
1732,2976.614
1733,426.876
1734,888.903
1735,955.257
1736,1563.645
1737,1768.528
1738,1.116
1739,299.757
1740,1207.091
1741,4649.231
1742,898.165
1743,853.039
1744,426.729
1745,93.662
1746,3996.394
1747,555.029
1748,2773.53
1749,815.78
1750,457.367
1751,1075.318
1752,2307.721
1753,2430.037
1754,2682.616
1755,473.729
1756,1135.995
1757,1223.836
1758,266.153
1759,356.569
1760,220.292
1761,1165.082
1762,887.317
1763,100.723
1764,487.196
1765,1442.144
1766,477.913
1767,411.795
1768,161.115
1769,1460.315
1770,629.49
1771,599.24
1772,61.026
1773,821.902
1774,467.176
1775,205.362
1776,238.152
1777,362.926
1778,1324.293
1779,581.954
1780,891.431
1781,472.906
1782,640.198
1783,364.63
1784,1956.949
1785,543.924
1786,661.415
1787,699.327
1788,197.39
1789,1322.707
1790,1500.603
1791,2352.049
1792,2126.533
1793,2187.189
1794,295.361
1795,923.145
1796,370.223
1797,1252.019
1798,1407.148
1799,50.047
1800,219.137
1801,155.593
1802,663.316
1803,586.958
1804,627.718
1805,1288.223
1806,3203.376
1807,3693.988
1808,76.944
1809,527.972
1810,1011.339
1811,3337.025
1812,527.173
1813,1320.923
1814,890.674
1815,353.393
1816,241.722
1817,224.091
1818,61.542
1819,756.288
1820,1169.252
1821,553.133
1822,159.677
1823,137.044
1824,1134.137
1825,251.983
1826,2070.272
1827,520.363
1828,224.296
1829,752.952
1830,502.182
1831,473.055
1832,963.016
1833,95.103
1834,516.253
1835,1841.25
1836,65.256
1837,1017.973
1838,763.278
1839,1323.966
1840,395.097
1841,284.193
1842,240.976
1843,703.016
1844,788.04
1845,460.66
1846,2474.976
1847,613.817
1848,155.601
1849,85.688
1850,971.817
1851,1090.718
1852,339.303
1853,4562.704
1854,1353.381
1855,1171.669
1856,6.312
1857,803.707
1858,88.703
1859,2857.085
1860,274.562
1861,702.676
1862,1.039
1863,1547.82
1864,221.596
1865,392.619
1866,1071.922
1867,3647.907
1868,374.618
1869,309.188
1870,1059.916
1871,181.284
1872,724.248
1873,131.798
1874,2000.248
1875,209.991
1876,151.828
1877,433.011
1878,215.173
1879,411.813
1880,1261.306
1881,1841.09
1882,423.587
1883,3289.572
1884,302.073
1885,2116.575
1886,2853.45
1887,449.127
1888,1333.558
1889,125.845
1890,1089.793
1891,782.921
1892,663.054
1893,859.745
1894,1874.152
1895,90.987
1896,345.955
1897,480.711
1898,11.701
1899,888.645
1900,1614.396
1901,1078.742
1902,182.791
1903,518.694
1904,977.412
1905,1885.095
1906,2301.879
1907,1357.848
1908,315.239
1909,1710.708
1910,171.454
1911,221.601
1912,395.205
1913,747.439
1914,704.661
1915,530.972
1916,623.21
1917,620.525
1918,2224.66
1919,1885.16
1920,21.615
1921,536.413
1922,582.479
1923,938.11
1924,322.681
1925,1922.805
1926,470.815
1927,87.962
1928,1026.185
1929,1516.106
1930,3867.912
1931,157.396
1932,647.529
1933,1464.842
1934,526.459
1935,203.584
1936,129.513
1937,579.693
1938,717.265
1939,1311.783
1940,294.501
1941,2621.261
1942,244.384
1943,305.426
1944,207.117
1945,1809.357
1946,378.621
1947,189.779
1948,1611.71
1949,1396.083
1950,2076.287
1951,56.118
1952,653.637
1953,524.617
1954,231.66
1955,407.664
1956,478.542
1957,582.242
1958,1439.44
1959,1291.212
1960,657.593
1961,367.024
1962,2319.644
1963,1195.269
1964,337.877
1965,688.494
1966,785.382
1967,1179.845
1968,1210.765
1969,1401.634
1970,620.271
1971,165.215
1972,295.038
1973,173.531
1974,1315.46
1975,186.89
1976,1162.156
1977,473.906
1978,339.705
1979,267.343
1980,1503.673
1981,376.794
1982,395.218
1983,1233.925
1984,5.991
1985,170.029
1986,2191.238
1987,314.611
1988,714.882
1989,118.789
1990,660.028
1991,177.429
1992,233.01
1993,118.403
1994,322.711
1995,717.774
1996,2332.039
1997,1830.702
1998,871.993
1999,799.407
2000,1291.525
2001,1783.339
2002,92.89
2003,1372.706
2004,188.456
2005,117.258
2006,632.57
2007,155.609
2008,919.09
2009,763.254
2010,1291.411
2011,768.521
2012,346.875
2013,1303.166
2014,492.923
2015,366.393
2016,2196.915
2017,2039.863
2018,642.988
2019,1709.465
2020,454.984
2021,726.187
2022,108.845
2023,31.682
2024,67.141
2025,935.721
2026,952.127
2027,815.489
2028,30.839
2029,116.293
2030,306.994
2031,52.378
2032,2132.187
2033,113.187
2034,626.029
2035,1851.165
2036,306.552
2037,1520.425
2038,974.418
2039,1391.431
2040,1801.292
2041,1045.153
2042,96.295
2043,420.451
2044,155.238
